 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,7011.757,29.410,206216.894,4001958.000
2,A-slice:0001-0568:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,23.137,53.922,1247.569,24211.000
3,A-slice:0002-0581:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,28.547,59.305,1692.985,32855.000
4,A-slice:0003-0593:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,10.615,61.053,648.080,12577.000
5,A-slice:0004-0607:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,10.100,50.383,508.849,9875.000
6,A-slice:0005-0624:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,59.104,90.685,5359.840,104016.000
7,A-slice:0006-0646:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,17.417,69.822,1216.084,23600.000
8,A-slice:0007-0656:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,25.868,54.984,1422.303,27602.000
9,A-slice:0008-0659:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,24.425,61.698,1506.966,29245.000
10,A-slice:0009-0662:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,25.816,85.122,2197.506,42646.000
11,A-slice:0010-0671:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,30.763,69.935,2151.387,41751.000
12,A-slice:0011-0669:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,16.386,57.233,937.828,18200.000
13,A-slice:0012-0683:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,27.053,96.659,2614.891,50746.000
14,A-slice:0013-0681:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.190,83.011,1509.954,29303.000
15,A-slice:0014-0693:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,19.684,61.620,1212.941,23539.000
16,A-slice:0015-0695:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,20.148,98.419,1982.939,38482.000
17,A-slice:0016-0699:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.447,57.486,1060.467,20580.000
18,A-slice:0017-0693:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,13.758,61.625,847.858,16454.000
19,A-slice:0018-0698:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,15.922,74.793,1190.887,23111.000
20,A-slice:0019-0707:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,29.526,56.127,1657.224,32161.000
21,A-slice:0020-0700:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,13.037,63.822,832.039,16147.000
22,A-slice:0021-0712:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,27.259,64.112,1747.606,33915.000
23,A-slice:0022-0715:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,27.877,52.652,1467.804,28485.000
24,A-slice:0023-0716:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,31.124,78.129,2431.654,47190.000
25,A-slice:0024-0716:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,11.233,70.807,795.402,15436.000
26,A-slice:0025-0721:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,11.285,75.192,848.528,16467.000
27,A-slice:0026-0731:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,12.728,104.223,1326.511,25743.000
28,A-slice:0027-0737:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,30.248,70.174,2122.583,41192.000
29,A-slice:0028-0740:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,22.982,75.043,1724.624,33469.000
30,A-slice:0029-0738:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,12.625,52.767,666.167,12928.000
31,A-slice:0030-0749:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,15.819,58.932,932.263,18092.000
32,A-slice:0031-0749:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.396,63.885,1175.222,22807.000
33,A-slice:0032-0762:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,37.616,68.089,2561.249,49705.000
