 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,5285.639,128.237,677815.455,13154058.000
2,A-slice:0001-0314:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,31.536,367.680,11595.056,225020.000
3,A-slice:0002-0336:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,37.513,301.117,11295.827,219213.000
4,A-slice:0003-0335:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,53.796,238.905,12852.209,249417.000
5,A-slice:0004-0335:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,29.887,401.148,11989.046,232666.000
6,A-slice:0005-0342:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,47.046,261.409,12298.220,238666.000
7,A-slice:0006-0356:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,28.856,249.162,7189.893,139531.000
8,A-slice:0007-0351:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,14.892,222.599,3314.912,64331.000
9,A-slice:0008-0376:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,56.218,277.884,15622.098,303171.000
10,A-slice:0009-0359:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,10.357,175.980,1822.684,35372.000
11,A-slice:0010-0366:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,15.304,218.323,3341.243,64842.000
12,A-slice:0011-0369:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,29.372,246.782,7248.378,140666.000
13,A-slice:0012-0366:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,11.233,166.147,1866.380,36220.000
14,A-slice:0013-0370:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,14.016,148.743,2084.760,40458.000
15,A-slice:0014-0375:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,16.026,177.717,2848.008,55270.000
16,A-slice:0015-0376:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,13.398,167.885,2249.241,43650.000
17,A-slice:0016-0377:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,10.512,155.500,1634.603,31722.000
18,A-slice:0017-0382:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,15.150,251.449,3809.333,73926.000
19,A-slice:0018-0396:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,49.004,269.516,13207.398,256310.000
20,A-slice:0019-0389:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,15.510,225.807,3502.323,67968.000
21,A-slice:0020-0389:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,14.067,229.659,3230.714,62697.000
22,A-slice:0021-0391:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,13.294,251.736,3346.705,64948.000
23,A-slice:0022-0396:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,18.860,362.579,6838.104,132704.000
24,A-slice:0023-0400:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,24.322,228.417,5555.496,107813.000
25,A-slice:0024-0398:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,16.489,193.659,3193.304,61971.000
26,A-slice:0025-0406:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,34.215,234.517,8024.044,155719.000
27,A-slice:0026-0413:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,50.138,260.358,13053.739,253328.000
28,A-slice:0027-0404:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,11.903,214.606,2554.499,49574.000
29,A-slice:0028-0407:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,18.035,222.117,4005.916,77741.000
30,A-slice:0029-0406:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_10,12.470,280.430,3496.964,67864.000
