 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,15296.229,107.044,1637372.622,31775750
2,A-slice:0001-0450:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,37.307,459.229,17132.465,332482
3,A-slice:0002-0463:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,43.645,386.174,16854.569,327089
4,A-slice:0003-0480:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,46.634,324.130,15115.414,293338
5,A-slice:0004-0476:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,12.573,187.098,2352.402,45652
6,A-slice:0005-0483:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,20.663,432.322,8933.119,173361
7,A-slice:0006-0494:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,30.814,279.373,8608.692,167065
8,A-slice:0007-0496:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.268,259.018,7581.050,147122
9,A-slice:0008-0498:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,43.645,579.301,25283.631,490668
10,A-slice:0009-0506:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,35.710,328.069,11715.221,227352
11,A-slice:0010-0506:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,40.141,402.949,16174.799,313897
12,A-slice:0011-0509:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.217,516.432,15088.567,292817
13,A-slice:0012-0513:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.449,156.207,2100.837,40770
14,A-slice:0013-0520:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,36.225,322.774,11692.445,226910
15,A-slice:0014-0519:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,36.637,470.515,17238.306,334536
16,A-slice:0015-0522:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,22.261,206.889,4605.456,89376
17,A-slice:0016-0520:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,10.615,179.704,1907.552,37019
18,A-slice:0017-0527:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,32.309,333.762,10783.422,209269
19,A-slice:0018-0542:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,64.927,386.918,25121.263,487517
20,A-slice:0019-0535:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,34.782,349.039,12140.284,235601
21,A-slice:0020-0538:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,60.856,368.654,22434.696,435380
22,A-slice:0021-0536:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,35.658,521.012,18578.266,360540
23,A-slice:0022-0538:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,31.948,303.697,9702.498,188292
24,A-slice:0023-0545:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,34.215,244.233,8356.509,162171
25,A-slice:0024-0551:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,30.814,222.525,6856.964,133070
26,A-slice:0025-0551:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,31.793,416.405,13238.934,256922.000
27,A-slice:0026-0547:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,17.778,228.443,4061.155,78813
28,A-slice:0027-0557:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,26.744,369.509,9881.974,191775
29,A-slice:0028-0562:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,34.731,242.639,8427.001,163539
