 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,30408.500,64.790,1970158.086,38233967.000
2,A-slice:0001-0367:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.241,200.294,3653.612,70904.000
3,A-slice:0002-0367:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.037,257.146,3352.374,65058.000
4,A-slice:0003-0390:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.465,401.767,11034.523,214142.000
5,A-slice:0004-0389:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.829,191.173,3408.437,66146.000
6,A-slice:0005-0401:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.436,326.416,6997.071,135789.000
7,A-slice:0006-0409:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,34.370,359.474,12355.057,239769.000
8,A-slice:0007-0404:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,31.690,300.486,9522.508,184799.000
9,A-slice:0008-0424:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.026,192.842,3090.400,59974.000
10,A-slice:0009-0427:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.325,166.047,2378.630,46161.000
11,A-slice:0010-0449:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.377,263.674,3790.731,73565.000
12,A-slice:0011-0456:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.749,247.276,2905.153,56379.000
13,A-slice:0012-0471:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.046,256.490,3859.264,74895.000
14,A-slice:0013-0475:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.770,154.531,1664.232,32297.000
15,A-slice:0014-0503:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.476,194.152,4752.107,92222.000
16,A-slice:0015-0504:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.201,617.542,9387.296,182175.000
17,A-slice:0016-0509:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,36.019,542.575,19542.889,379260.000
18,A-slice:0017-0531:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.377,219.283,3152.544,61180.000
19,A-slice:0018-0545:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.027,200.986,2216.314,43011.000
20,A-slice:0019-0558:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.850,204.936,3453.164,67014.000
21,A-slice:0020-0564:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.501,192.267,2595.722,50374.000
22,A-slice:0021-0574:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.528,285.687,7007.274,135987.000
23,A-slice:0022-0583:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.930,197.499,4528.729,87887.000
24,A-slice:0023-0602:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,28.238,253.370,7154.647,138847.000
