 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,11076.313,29.022,321458.204,6238394.000
2,A-slice:0001-0400:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,19.323,102.507,1980.775,38440.000
3,A-slice:0002-0403:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,22.261,94.590,2105.630,40863.000
4,A-slice:0003-0406:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.716,86.702,1362.633,26444.000
5,A-slice:0004-0412:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.703,119.902,2842.082,55155.000
6,A-slice:0005-0411:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,36.225,107.681,3900.745,75700.000
7,A-slice:0006-0412:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,27.877,101.174,2820.440,54735.000
8,A-slice:0007-0411:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,19.220,103.204,1983.609,38495.000
9,A-slice:0008-0412:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,34.988,157.630,5515.200,107031.000
10,A-slice:0009-0420:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,40.038,103.732,4153.237,80600.000
11,A-slice:0010-0416:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,30.196,113.556,3428.946,66544.000
12,A-slice:0011-0421:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,29.475,193.638,5707.404,110761.000
13,A-slice:0012-0423:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,10.667,117.507,1253.391,24324.000
14,A-slice:0013-0422:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.098,73.601,1111.223,21565.000
15,A-slice:0014-0437:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,33.185,105.065,3486.555,67662.000
16,A-slice:0015-0438:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,16.232,82.311,1336.044,25928.000
17,A-slice:0016-0441:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,36.637,119.720,4386.200,85121.000
18,A-slice:0017-0441:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,24.682,109.946,2713.723,52664.000
19,A-slice:0018-0442:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,13.243,60.016,794.783,15424.000
20,A-slice:0019-0442:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.613,57.426,896.605,17400.000
21,A-slice:0020-0448:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,21.591,67.057,1447.810,28097.000
22,A-slice:0021-0454:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,51.684,103.668,5357.934,103979.000
