 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,35373.370,80.599,2851055.307,55329141.000
2,A-slice:0001-0392:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.951,309.549,6795.026,131868.000
3,A-slice:0002-0395:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.323,262.408,5070.608,98403.000
4,A-slice:0003-0396:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.821,160.781,1739.825,33764.000
5,A-slice:0004-0404:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.995,481.271,7216.636,140050.000
6,A-slice:0005-0408:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.560,337.652,6942.141,134723.000
7,A-slice:0006-0411:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.728,315.198,4011.739,77854.000
8,A-slice:0007-0412:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.932,176.833,3170.992,61538.000
9,A-slice:0008-0423:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,31.278,381.376,11928.706,231495.000
10,A-slice:0009-0427:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.766,192.615,3999.887,77624.000
11,A-slice:0010-0437:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.130,187.995,2092.438,40607.000
12,A-slice:0011-0465:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.151,159.528,1619.402,31427.000
13,A-slice:0012-0486:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,25.507,178.584,4555.112,88399.000
14,A-slice:0013-0490:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,33.236,230.017,7644.894,148361.000
15,A-slice:0014-0490:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.233,135.307,1519.951,29497.000
16,A-slice:0015-0505:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.056,191.266,3262.249,63309.000
17,A-slice:0016-0513:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,35.143,204.172,7175.156,139245.000
18,A-slice:0017-0511:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.426,214.533,4167.614,80879.000
19,A-slice:0018-0521:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.734,203.558,5034.796,97708.000
20,A-slice:0019-0526:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.182,157.032,1755.902,34076.000
21,A-slice:0020-0538:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,36.946,235.513,8701.342,168863.000
22,A-slice:0021-0553:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.022,256.812,6682.796,129690.000
23,A-slice:0022-0546:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.098,167.481,2528.631,49072.000
24,A-slice:0023-0574:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,48.489,294.662,14287.807,277277.000
25,A-slice:0024-0573:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.104,433.255,11743.047,227892.000
26,A-slice:0025-0582:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,28.547,427.531,12204.747,236852.000
27,A-slice:0026-0577:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.046,202.473,3046.498,59122.000
28,A-slice:0027-0589:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.046,241.808,3638.360,70608.000
29,A-slice:0028-0595:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,39.677,383.239,15205.899,295094.000
30,A-slice:0029-0593:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,18.757,484.838,9093.889,176481.000
31,A-slice:0030-0597:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.468,196.755,3436.984,66700.000
32,A-slice:0031-0612:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,49.107,377.984,18561.725,360219.000
33,A-slice:0032-0609:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.955,290.647,3474.600,67430.000
34,A-slice:0033-0626:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.671,217.078,6006.787,116571.000
35,A-slice:0034-0618:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,30.917,465.470,14391.122,279282.000
36,A-slice:0035-0625:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,29.423,455.422,13399.910,260046.000
