 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,22567.229,43.906,990842.484,19228832.000
2,A-slice:0001-0529:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,22.364,184.018,4115.312,79864.000
3,A-slice:0002-0542:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,39.111,229.871,8990.368,174472.000
4,A-slice:0003-0548:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,30.299,178.838,5418.635,105157.000
5,A-slice:0004-0543:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,10.976,103.634,1137.451,22074.000
6,A-slice:0005-0551:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,22.157,127.919,2834.353,55005.000
7,A-slice:0006-0565:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,34.164,241.722,8258.141,160262.000
8,A-slice:0007-0566:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,14.789,123.564,1827.373,35463.000
9,A-slice:0008-0569:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,13.294,105.415,1401.434,27197.000
10,A-slice:0009-0571:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,11.130,99.500,1107.461,21492.000
11,A-slice:0010-0584:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,34.421,126.352,4349.202,84403.000
12,A-slice:0011-0583:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,26.950,152.025,4097.019,79509.000
13,A-slice:0012-0578:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,14.325,97.899,1402.413,27216.000
14,A-slice:0013-0595:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,49.210,274.421,13504.308,262072.000
15,A-slice:0014-0593:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,29.732,152.969,4548.104,88263.000
16,A-slice:0015-0606:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,41.481,144.570,5996.893,116379.000
17,A-slice:0016-0603:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,19.014,113.856,2164.888,42013.000
18,A-slice:0017-0601:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.550,90.072,1670.879,32426.000
19,A-slice:0018-0616:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,30.144,145.250,4378.471,84971.000
20,A-slice:0019-0608:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,17.417,205.175,3573.485,69349.000
21,A-slice:0020-0612:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,12.264,96.891,1188.259,23060.000
22,A-slice:0021-0621:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,33.339,119.773,3993.137,77493.000
23,A-slice:0022-0627:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,38.389,170.137,6531.404,126752.000
