 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,5219.166,74.250,387523.587,7520495.000
2,A-slice:0001-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.262,147.755,2550.582,49498.000
3,A-slice:0002-0821:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.367,177.717,2197.815,42652.000
4,A-slice:0003-0827:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.934,149.837,1937.954,37609.000
5,A-slice:0004-0826:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.150,217.816,3299.814,64038.000
6,A-slice:0005-0840:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.356,149.879,2301.491,44664.000
7,A-slice:0006-0840:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.426,193.944,3767.646,73117.000
8,A-slice:0007-0837:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.615,142.544,1513.098,29364.000
9,A-slice:0008-0867:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.098,146.526,2212.243,42932.000
10,A-slice:0009-0872:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.264,144.966,1777.854,34502.000
11,A-slice:0010-0876:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.140,161.808,2126.138,41261.000
12,A-slice:0011-0891:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.755,162.759,3866.324,75032.000
13,A-slice:0012-0886:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.470,160.360,1999.686,38807.000
14,A-slice:0013-0886:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,152.030,1574.623,30558.000
15,A-slice:0014-0906:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.728,145.032,1845.923,35823.000
16,A-slice:0015-0907:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,152.582,1769.042,34331.000
17,A-slice:0016-0918:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.903,147.229,1752.501,34010.000
18,A-slice:0017-0943:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.770,141.077,1519.333,29485.000
19,A-slice:0018-0951:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.770,140.727,1515.571,29412.000
20,A-slice:0019-0964:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.913,140.785,1958.720,38012.000
21,A-slice:0020-0988:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,34.061,144.418,4918.958,95460.000
22,A-slice:0021-0982:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,124.597,1290.492,25044.000
23,A-slice:0022-0984:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,124.716,1445.955,28061.000
24,A-slice:0023-0992:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,126.403,1309.197,25407.000
25,A-slice:0024-1000:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,33.648,186.746,6283.704,121945.000
26,A-slice:0025-1003:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.285,188.370,2125.726,41253.000
27,A-slice:0026-1031:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.130,121.486,1352.172,26241.000
28,A-slice:pNC:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,5219.166,61.911,323125.941,6270759.000
29,A-slice:0001-0823:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.262,81.609,1408.751,27339.000
30,A-slice:0002-0821:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.367,183.346,2267.431,44003.000
31,A-slice:0003-0827:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.934,35.327,456.908,8867.000
32,A-slice:0004-0826:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.150,123.371,1869.008,36271.000
33,A-slice:0005-0840:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.356,61.342,941.950,18280.000
34,A-slice:0006-0840:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.426,392.072,7616.553,147811.000
35,A-slice:0007-0837:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.615,101.733,1079.893,20957.000
36,A-slice:0008-0867:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.098,141.556,2137.217,41476.000
37,A-slice:0009-0872:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.264,172.508,2115.626,41057.000
38,A-slice:0010-0876:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.140,28.902,379.769,7370.000
39,A-slice:0011-0891:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.755,126.423,3003.162,58281.000
40,A-slice:0012-0886:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.470,62.074,774.069,15022.000
41,A-slice:0013-0886:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,254.124,2632.050,51079.000
42,A-slice:0014-0906:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.728,50.049,637.001,12362.000
43,A-slice:0015-0907:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,132.102,1531.596,29723.000
44,A-slice:0016-0918:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.903,135.896,1617.598,31392.000
45,A-slice:0017-0943:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.770,43.297,466.286,9049.000
46,A-slice:0018-0951:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.770,32.478,349.779,6788.000
47,A-slice:0019-0964:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.913,40.400,562.078,10908.000
48,A-slice:0020-0988:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,34.061,78.545,2675.283,51918.000
49,A-slice:0021-0982:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,31.960,331.022,6424.000
50,A-slice:0022-0984:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,85.324,989.254,19198.000
51,A-slice:0023-0992:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,39.433,408.419,7926.000
52,A-slice:0024-1000:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,33.648,49.083,1651.556,32051.000
53,A-slice:0025-1003:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.285,54.279,612.525,11887.000
54,A-slice:0026-1031:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.130,171.653,1910.541,37077.000
55,A-slice:pNC:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,5219.166,34.330,179176.433,3477196.000
56,A-slice:0001-0823:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.262,15.618,269.600,5232.000
57,A-slice:0002-0821:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.367,116.842,1444.976,28042.000
58,A-slice:0003-0827:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.934,32.375,418.725,8126.000
59,A-slice:0004-0826:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.150,247.531,3749.971,72774.000
60,A-slice:0005-0840:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.356,19.201,294.849,5722.000
61,A-slice:0006-0840:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.426,194.700,3782.332,73402.000
62,A-slice:0007-0837:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.615,44.510,472.469,9169.000
63,A-slice:0008-0867:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.098,26.160,394.970,7665.000
64,A-slice:0009-0872:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.264,27.265,334.372,6489.000
65,A-slice:0010-0876:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.140,39.910,524.411,10177.000
66,A-slice:0011-0891:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.755,355.562,8446.325,163914.000
67,A-slice:0012-0886:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.470,32.607,406.615,7891.000
68,A-slice:0013-0886:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.357,586.557,6075.166,117898.000
69,A-slice:0014-0906:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.728,18.158,231.108,4485.000
70,A-slice:0015-0907:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,29.627,343.492,6666.000
71,A-slice:0016-0918:c:3/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.903,56.190,668.846,12980.000
