 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,3004.553,113.289,340381.302,6605626.000
2,A-slice:0001-0755:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,43.903,188.268,8265.458,160404.000
3,A-slice:0002-0749:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.840,194.510,2886.603,56019.000
4,A-slice:0003-0761:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.488,527.098,11326.074,219800.000
5,A-slice:0004-0765:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.159,200.489,3440.231,66763.000
6,A-slice:0005-0770:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.744,197.131,5271.984,102311.000
7,A-slice:0006-0767:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.058,164.432,1982.681,38477.000
8,A-slice:0007-0769:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.486,262.327,6947.964,134836.000
9,A-slice:0008-0777:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.322,384.025,9340.147,181260.000
10,A-slice:0009-0780:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,36.483,369.777,13490.395,261802.000
11,A-slice:0010-0778:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.064,210.340,5061.642,98229.000
12,A-slice:0011-0780:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,25.249,176.735,4462.411,86600.000
13,A-slice:0012-0785:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,18.190,164.632,2994.608,58115.000
14,A-slice:0013-0788:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.251,181.863,3682.881,71472.000
15,A-slice:0014-0798:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.942,251.264,5010.628,97239.000
16,A-slice:0015-0795:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.219,160.113,3877.712,75253.000
17,A-slice:0016-0800:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.335,208.315,3402.769,66036.000
18,A-slice:0017-0801:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.075,163.205,3439.612,66751.000
19,A-slice:0018-0798:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.439,277.356,3172.795,61573.000
20,A-slice:0019-0800:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,163.067,1890.599,36690.000
21,A-slice:0020-0801:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.562,178.937,2784.576,54039.000
22,A-slice:0021-0806:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.583,163.011,2377.136,46132.000
23,A-slice:0022-0810:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.027,140.785,1552.466,30128.000
24,A-slice:0023-0814:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,28.547,168.413,4807.707,93301.000
25,A-slice:0024-0822:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,35.813,207.937,7446.765,144516.000
26,A-slice:0025-0813:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,148.511,1721.842,33415.000
27,A-slice:0026-0821:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.199,148.074,2991.001,58045.000
28,A-slice:0027-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.488,208.079,4471.120,86769.000
29,A-slice:0028-0828:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.795,249.263,6679.034,129617.000
30,A-slice:0029-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,18.653,148.417,2768.499,53727.000
31,A-slice:0030-0821:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.985,177.218,2301.234,44659.000
32,A-slice:0031-0826:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.686,151.509,2225.022,43180.000
33,A-slice:0032-0826:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.119,140.810,1988.092,38582.000
34,A-slice:0033-0833:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.488,154.755,3325.321,64533.000
35,A-slice:0034-0840:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.356,149.879,2301.491,44664.000
36,A-slice:0035-0838:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.262,198.860,3432.759,66618.000
37,A-slice:0036-0837:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.615,142.544,1513.098,29364.000
38,A-slice:0037-0843:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.222,154.341,2195.032,42598.000
39,A-slice:0038-0845:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.119,181.328,2560.167,49684.000
40,A-slice:0039-0854:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,43.851,284.563,12478.417,242163.000
41,A-slice:0040-0858:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.758,135.161,1859.579,36088.000
42,A-slice:0041-0868:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.291,154.730,3603.835,69938.000
43,A-slice:0042-0875:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.512,144.730,1521.394,29525.000
44,A-slice:0043-0885:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.890,272.249,5415.080,105088.000
45,A-slice:0044-0891:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,31.639,201.186,6365.274,123528.000
46,A-slice:0045-0898:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.604,151.542,2061.521,40007.000
47,A-slice:mNC:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,3004.553,108.688,326559.782,6337398.000
48,A-slice:0001-0755:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,43.903,234.195,10281.787,199534.000
49,A-slice:0002-0749:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.840,198.521,2946.119,57174.000
50,A-slice:0003-0761:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.488,107.223,2303.965,44712.000
51,A-slice:0004-0765:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.159,62.372,1070.257,20770.000
52,A-slice:0005-0770:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.744,132.505,3543.649,68770.000
53,A-slice:0006-0767:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.058,250.175,3016.559,58541.000
54,A-slice:0007-0769:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.486,54.479,1442.915,28002.000
55,A-slice:0008-0777:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.322,108.801,2646.220,51354.000
56,A-slice:0009-0780:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,36.483,278.093,10145.545,196890.000
57,A-slice:0010-0778:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.064,72.820,1752.347,34007.000
58,A-slice:0011-0780:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,25.249,84.406,2131.188,41359.000
59,A-slice:0012-0785:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,18.190,350.110,6368.418,123589.000
60,A-slice:0013-0788:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.251,130.387,2640.449,51242.000
61,A-slice:0014-0798:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.942,88.008,1755.026,34059.000
62,A-slice:0015-0795:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.219,104.994,2542.802,49347.000
63,A-slice:0016-0800:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.335,141.826,2316.692,44959.000
64,A-slice:0017-0801:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.075,186.034,3920.739,76088.000
65,A-slice:0018-0798:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.439,91.243,1043.771,20256.000
66,A-slice:0019-0800:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.594,180.644,2094.396,40645.000
67,A-slice:0020-0801:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.562,61.768,961.222,18654.000
68,A-slice:0021-0806:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.583,192.399,2805.703,54449.000
69,A-slice:0022-0810:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.027,24.977,275.423,5345.000
70,A-slice:0023-0814:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,28.547,53.650,1531.545,29722.000
71,A-slice:0024-0822:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,35.813,85.983,3079.270,59758.000
