 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,16352.831,53.580,876177.165,17003574.000
2,A-slice:0001-0418:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,15.098,282.270,4261.706,82705.000
3,A-slice:0002-0427:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,23.858,269.114,6420.513,124600.000
4,A-slice:0003-0429:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,20.715,305.204,6322.196,122692.000
5,A-slice:0004-0449:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,26.537,459.981,12206.705,236890.000
6,A-slice:0005-0450:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.707,270.485,3707.460,71949.000
7,A-slice:0006-0454:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,27.877,388.128,10819.905,209977.000
8,A-slice:0007-0466:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,44.676,327.460,14629.495,283908.000
9,A-slice:0008-0465:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,34.061,301.681,10275.449,199411.000
10,A-slice:0009-0462:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.681,315.689,9369.879,181837.000
11,A-slice:0010-0467:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,14.583,155.435,2266.658,43988.000
12,A-slice:0011-0474:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,41.687,292.221,12181.816,236407.000
13,A-slice:0012-0476:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,21.488,472.868,10160.797,197186.000
14,A-slice:0013-0480:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,35.916,381.864,13714.907,266159.000
15,A-slice:0014-0503:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,49.622,332.346,16491.805,320049.000
