 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,8023.838,29.423,236087.843,4581650.000
2,A-slice:0001-0223:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,26.950,165.444,4458.650,86527.000
3,A-slice:0002-0232:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,35.813,91.787,3287.138,63792.000
4,A-slice:0003-0234:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,13.707,90.549,1241.127,24086.000
5,A-slice:0004-0239:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,18.087,81.567,1475.275,28630.000
6,A-slice:0005-0241:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,35.194,112.867,3972.268,77088.000
7,A-slice:0006-0246:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,21.642,99.990,2164.012,41996.000
8,A-slice:0007-0254:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,37.874,126.037,4773.492,92637.000
9,A-slice:0008-0248:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.858,145.754,3477.383,67484.000
10,A-slice:0009-0252:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.291,87.852,2046.165,39709.000
11,A-slice:0010-0258:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,24.837,106.093,2635.038,51137.000
12,A-slice:0011-0272:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,29.011,154.442,4480.498,86951.000
13,A-slice:0012-0264:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.033,106.013,2441.856,47388.000
14,A-slice:0013-0279:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,33.700,94.323,3178.669,61687.000
15,A-slice:0014-0273:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,14.789,126.334,1868.338,36258.000
16,A-slice:0015-0285:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,31.948,124.942,3991.642,77464.000
