 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,3404.418,138.439,471303.918,9146382.000
2,A-slice:0001-0634:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,16.541,300.237,4966.159,96376.000
3,A-slice:0002-0639:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,11.852,239.030,2832.910,54977.000
4,A-slice:0003-0647:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,46.118,366.399,16897.750,327927.000
5,A-slice:0004-0657:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,18.293,245.563,4492.041,87175.000
6,A-slice:0005-0664:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,27.516,296.513,8158.999,158338.000
7,A-slice:0006-0668:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,13.243,319.658,4233.210,82152.000
8,A-slice:0007-0674:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,27.671,310.266,8585.401,166613.000
9,A-slice:0008-0677:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,30.711,415.237,12752.448,247481.000
10,A-slice:0009-0681:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,25.455,286.437,7291.354,141500.000
11,A-slice:0010-0677:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,15.922,297.311,4733.918,91869.000
12,A-slice:0011-0688:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,15.922,332.948,5301.355,102881.000
13,A-slice:0012-0706:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,42.563,306.159,13031.014,252887.000
14,A-slice:0013-0695:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,10.563,238.766,2522.190,48947.000
15,A-slice:0014-0698:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,16.180,275.541,4458.289,86520.000
16,A-slice:0015-0717:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,32.772,293.800,9628.554,186857.000
17,A-slice:0016-0715:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,16.902,195.470,3303.730,64114.000
18,A-slice:0017-0718:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,19.323,246.261,4758.600,92348.000
19,A-slice:0018-0717:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_10,15.407,229.508,3536.075,68623.000
