 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,7719.147,97.861,755403.752,14659779.000
2,A-slice:0001-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.526,358.857,10595.651,205625.000
3,A-slice:0002-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,11.130,238.972,2659.824,51618.000
4,A-slice:0003-0828:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,24.270,343.843,8345.122,161950.000
5,A-slice:0004-0831:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,18.499,251.295,4648.689,90215.000
6,A-slice:0005-0839:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,20.148,438.465,8834.132,171440.000
7,A-slice:0006-0844:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,17.211,277.126,4769.524,92560.000
8,A-slice:0007-0846:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,20.818,277.161,5769.857,111973.000
9,A-slice:0008-0866:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,19.839,296.390,5879.974,114110.000
10,A-slice:0009-0865:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,11.388,329.181,3748.683,72749.000
11,A-slice:0010-0883:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,33.236,346.967,11531.881,223794.000
12,A-slice:0011-0892:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,41.945,408.150,17119.686,332234.000
13,A-slice:0012-0905:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,41.790,310.229,12964.490,251596.000
14,A-slice:0013-0900:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,17.571,297.191,5222.052,101342.000
15,A-slice:0014-0907:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.861,358.342,4967.086,96394.000
16,A-slice:0015-0909:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,16.541,329.617,5452.129,105807.000
17,A-slice:0016-0912:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.372,333.975,9809.370,190366.000
18,A-slice:0017-0918:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,40.090,538.954,21606.419,419306.000
19,A-slice:0018-0913:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,18.860,216.098,4075.532,79092.000
20,A-slice:0019-0925:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,12.522,193.712,2425.573,47072.000
21,A-slice:0020-0930:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,33.545,267.823,8984.236,174353.000
22,A-slice:0021-0931:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,40.038,327.133,13097.744,254182.000
23,A-slice:0022-0938:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,53.745,415.656,22339.316,433529.000
24,A-slice:0023-0933:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,15.459,238.403,3685.406,71521.000
25,A-slice:0024-0935:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,37.359,351.372,13126.755,254745.000
26,A-slice:0025-0937:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,11.439,183.581,2100.064,40755.000
27,A-slice:0026-0941:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.449,188.617,2536.721,49229.000
28,A-slice:0027-0955:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,35.246,311.699,10986.086,213202.000
29,A-slice:0028-0964:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,22.570,177.016,3995.198,77533.000
30,A-slice:0029-0969:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,23.858,217.616,5191.856,100756.000
31,A-slice:0030-0969:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,14.583,243.572,3551.945,68931.000
32,A-slice:0031-0972:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,39.523,315.272,12460.434,241814.000
33,A-slice:0032-0979:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.191,197.523,2605.615,50566.000
34,A-slice:0033-1012:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,32.979,563.541,18584.758,360666.000
35,A-slice:0034-1018:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,35.916,479.139,17208.625,333960.000
36,A-slice:0035-1033:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,36.019,551.722,19872.365,385654.000
37,A-slice:0036-1031:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,31.690,394.140,12490.423,242396.000
38,A-slice:0037-1033:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,14.377,408.584,5874.048,113995.000
39,A-slice:0038-1050:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,18.087,332.108,6006.736,116570.000
40,A-slice:0039-1050:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,24.734,272.413,6737.829,130758.000
41,A-slice:0040-1053:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,22.467,342.408,7692.764,149290.000
42,A-slice:0041-1068:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,79.767,465.332,37118.091,720334.000
43,A-slice:0042-1053:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,13.140,403.294,5299.242,102840.000
44,A-slice:0043-1057:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,27.259,336.698,9177.985,178113.000
45,A-slice:0044-1086:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,38.801,288.999,11213.535,217616.000
46,A-slice:0045-1086:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,37.616,269.915,10153.171,197038.000
47,A-slice:0046-1094:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,34.627,504.311,17463.024,338897.000
48,A-slice:0047-1096:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,21.436,225.024,4823.630,93610.000
49,A-slice:0048-1113:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.475,295.337,8704.949,168933.000
50,A-slice:0049-1122:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,28.753,216.810,6233.978,120980.000
51,A-slice:0050-1124:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,22.415,177.766,3984.635,77328.000
52,A-slice:pNC:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,7719.147,96.370,743891.452,14436365.000
53,A-slice:0001-0823:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,29.526,114.567,3382.724,65647.000
54,A-slice:0002-0823:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,11.130,15.444,171.901,3336.000
55,A-slice:0003-0828:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,24.270,111.718,2711.404,52619.000
56,A-slice:0004-0831:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,18.499,150.869,2790.914,54162.000
57,A-slice:0005-0839:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_3s,20.148,202.010,4070.070,78986.000
