 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,6118.244,93.385,571352.418,11087978
2,A-slice:0001-0292:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,31.124,271.752,8457.867,164138
3,A-slice:0002-0304:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.529,238.530,4658.376,90403
4,A-slice:0003-0307:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,25.558,407.546,10416.227,202143
5,A-slice:0004-0315:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.222,263.286,3744.458,72667
6,A-slice:0005-0330:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.889,248.472,6184.098,120012
7,A-slice:0006-0339:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,28.547,244.805,6988.466,135622
8,A-slice:0007-0333:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.439,218.045,2494.313,48406
9,A-slice:0008-0351:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,20.354,238.547,4855.372,94226
10,A-slice:0009-0353:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.800,202.913,2394.398,46467
11,A-slice:0010-0357:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.686,259.340,3808.611,73912
12,A-slice:0011-0356:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.539,343.627,7401.419,143636
13,A-slice:0012-0373:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,17.417,233.231,4062.134,78832
