 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,4321.016,79.545,343715.950,6670340.000
2,A-slice:0001-0609:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,26.125,158.239,4134.017,80227.000
3,A-slice:0002-0633:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.067,157.667,2217.963,43043.000
4,A-slice:0003-0637:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.848,144.413,3155.172,61231.000
5,A-slice:0004-0641:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.516,304.170,8369.701,162427.000
6,A-slice:0005-0642:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.024,292.931,6158.540,119516.000
7,A-slice:0006-0651:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.140,162.651,2137.217,41476.000
8,A-slice:0007-0653:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.563,210.444,2223.013,43141.000
9,A-slice:0008-0662:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.787,121.253,2399.242,46561.000
10,A-slice:0009-0675:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,49.004,190.262,9323.606,180939.000
11,A-slice:0010-0676:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,38.441,166.433,6397.789,124159.000
12,A-slice:0011-0668:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.747,207.966,3482.794,67589.000
13,A-slice:0012-0671:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.665,223.470,3500.623,67935.000
14,A-slice:0013-0684:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,30.454,148.883,4534.037,87990.000
15,A-slice:0014-0696:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,62.762,243.286,15269.176,296322.000
16,A-slice:0015-0698:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,25.816,196.138,5063.497,98265.000
17,A-slice:0016-0696:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.161,103.093,1253.701,24330.000
18,A-slice:0017-0710:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.518,339.506,7645.049,148364.000
19,A-slice:0018-0728:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,28.702,171.772,4930.140,95677.000
20,A-slice:0019-0727:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.325,141.885,2032.510,39444.000
21,A-slice:0020-0743:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.684,106.812,2102.486,40802.000
22,A-slice:0021-0744:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,33.133,173.747,5756.768,111719.000
23,A-slice:0022-0747:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.470,110.264,1375.000,26684.000
24,A-slice:0023-0754:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.562,129.947,2022.204,39244.000
25,A-slice:0024-0768:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.625,111.661,1409.679,27357.000
26,A-slice:0025-0772:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.241,138.828,2532.393,49145.000
27,A-slice:0026-0784:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.620,127.935,3533.498,68573.000
28,A-slice:0027-0784:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,30.144,145.407,4383.211,85063.000
29,A-slice:0028-0780:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.707,109.143,1495.990,29032.000
30,A-slice:0029-0784:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.522,140.362,1757.551,34108.000
31,A-slice:0030-0787:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.819,146.352,2315.198,44930.000
32,A-slice:0031-0789:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.779,181.423,2318.444,44993.000
33,A-slice:0032-0800:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.800,104.939,1238.293,24031.000
34,A-slice:0033-0799:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.491,96.291,1106.482,21473.000
35,A-slice:0034-0807:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.871,191.201,3034.543,58890.000
36,A-slice:0035-0805:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.768,172.598,2721.504,52815.000
37,A-slice:0036-0828:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.310,193.758,5291.616,102692.000
38,A-slice:0037-0826:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.819,130.993,2072.239,40215.000
39,A-slice:0038-0823:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.254,104.276,1069.278,20751.000
40,A-slice:0039-0828:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.467,116.525,2617.931,50805.000
41,A-slice:0040-0831:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.064,154.439,3716.426,72123.000
42,A-slice:0041-0840:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,26.950,127.212,3428.327,66532.000
43,A-slice:0042-0841:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.377,123.283,1772.391,34396.000
44,A-slice:0043-0850:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,23.033,164.864,3797.378,73694.000
45,A-slice:0044-0850:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.148,122.327,2464.632,47830.000
46,A-slice:0045-0869:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.045,129.021,2586.189,50189.000
47,A-slice:0046-0869:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.314,155.705,2695.843,52317.000
48,A-slice:0047-0882:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.409,86.337,898.666,17440.000
49,A-slice:0048-0897:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.974,122.106,1950.527,37853.000
