 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,33147.936,57.498,1905949.345,36987897.000
2,A-slice:0001-0190:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.161,343.169,4173.231,80988.000
3,A-slice:0002-0210:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.734,722.298,17865.259,346703.000
4,A-slice:0003-0244:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.581,278.666,5456.560,105893.000
5,A-slice:0004-0261:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.770,234.220,2522.448,48952.000
6,A-slice:0005-0282:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.932,646.284,11589.233,224907.000
7,A-slice:0006-0284:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.405,603.886,12322.594,239139.000
8,A-slice:0007-0294:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.737,251.469,3705.966,71920.000
9,A-slice:0008-0304:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.159,337.805,5796.446,112489.000
10,A-slice:0009-0305:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.964,297.875,4159.627,80724.000
11,A-slice:0010-0315:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,59.464,514.083,30569.682,593252.000
12,A-slice:0011-0316:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.294,230.395,3062.987,59442.000
13,A-slice:0012-0329:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,43.439,449.441,19523.256,378879.000
14,A-slice:0013-0343:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,35.916,382.785,13747.989,266801.000
15,A-slice:0014-0342:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.634,383.088,5606.201,108797.000
16,A-slice:0015-0350:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.373,425.970,10382.269,201484.000
17,A-slice:0016-0386:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.375,384.654,7452.639,144630.000
18,A-slice:0017-0390:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.789,394.648,5836.381,113264.000
19,A-slice:0018-0397:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.302,393.774,7994.570,155147.000
20,A-slice:0019-0411:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,31.433,377.472,11864.964,230258.000
21,A-slice:0020-0424:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.644,223.960,3727.556,72339.000
22,A-slice:0021-0440:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.541,284.692,4709.029,91386.000
23,A-slice:0022-0473:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,36.689,538.615,19761.062,383494.000
24,A-slice:0023-0493:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.980,846.118,23674.587,459442.000
25,A-slice:0024-0512:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.613,357.974,5589.145,108466.000
26,A-slice:0025-0515:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.716,329.361,5176.346,100455.000
27,A-slice:0026-0547:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.518,465.034,10471.723,203220.000
28,A-slice:0027-0559:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.067,257.623,3624.086,70331.000
29,A-slice:0028-0565:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.294,212.349,2823.068,54786.000
30,A-slice:0029-0575:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.745,688.040,14961.600,290353.000
31,A-slice:0030-0586:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.745,477.284,10378.662,201414.000
32,A-slice:0031-0592:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.006,469.146,5632.687,109311.000
33,A-slice:0032-0652:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.951,680.972,14948.254,290094.000
34,A-slice:0033-0674:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.982,621.339,14279.562,277117.000
35,A-slice:0034-0754:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.902,206.375,3488.050,67691.000
36,A-slice:0035-0788:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.209,235.865,5238.335,101658.000
37,A-slice:0036-0793:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.079,231.623,2566.093,49799.000
38,A-slice:0037-0809:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.541,230.754,3816.856,74072.000
39,A-slice:0038-0882:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.785,258.216,6400.005,124202.000
40,A-slice:0039-0939:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.512,230.975,2427.995,47119.000
41,A-slice:0040-0952:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.757,225.448,4228.624,82063.000
42,A-slice:0041-0990:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,35.607,753.169,26817.753,520440.000
43,A-slice:0042-1114:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.840,207.608,3080.970,59791.000
44,A-slice:0043-1215:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.151,205.919,2090.325,40566.000
45,A-slice:0044-1273:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,32.876,424.411,13952.713,270774.000
46,A-slice:0045-1332:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.879,314.610,7197.931,139687.000
47,A-slice:0046-1360:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.233,222.812,2502.918,48573.000
48,A-slice:0047-1383:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,25.404,252.014,6402.118,124243.000
49,A-slice:0048-1384:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.167,415.230,10034.912,194743.000
50,A-slice:0049-1465:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,16.180,272.624,4411.089,85604.000
51,A-slice:0050-1500:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,23.240,289.723,6733.037,130665.000
52,A-slice:0051-1529:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.191,216.062,2850.172,55312.000
53,A-slice:0052-1557:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.013,284.345,6827.850,132505.000
54,A-slice:0053-1561:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.117,276.078,5277.858,102425.000
55,A-slice:0054-1590:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.766,300.732,6245.057,121195.000
56,A-slice:0055-1591:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.459,260.990,4034.566,78297.000
57,A-slice:0056-1617:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.882,287.072,3698.133,71768.000
58,A-slice:0057-1669:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.314,233.470,4042.244,78446.000
59,A-slice:0058-1698:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,48.746,285.822,13932.823,270388.000
60,A-slice:0059-1779:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.542,229.161,2645.087,51332.000
61,A-slice:0060-1831:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.457,295.942,6054.091,117489.000
62,A-slice:0061-1886:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.138,233.241,4230.582,82101.000
63,A-slice:0062-1932:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.409,184.574,1921.207,37284.000
64,A-slice:0063-1976:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.852,220.243,2610.253,50656.000
65,A-slice:0064-1996:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.974,270.865,4326.787,83968.000
66,A-slice:mNC:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,33147.936,55.875,1852152.296,35943882.000
67,A-slice:0001-0190:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.161,113.606,1381.544,26811.000
68,A-slice:0002-0210:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.734,127.048,3142.393,60983.000
69,A-slice:0003-0244:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.581,413.689,8100.462,157202.000
70,A-slice:0004-0261:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.770,44.325,477.365,9264.000
71,A-slice:0005-0282:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.932,29.046,520.855,10108.000
72,A-slice:0006-0284:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.405,19.379,395.434,7674.000
73,A-slice:0007-0294:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.737,176.077,2594.897,50358.000
74,A-slice:0008-0304:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.159,22.216,381.212,7398.000
75,A-slice:0009-0305:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.964,60.893,850.332,16502.000
76,A-slice:0010-0315:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,59.464,43.569,2590.827,50279.000
77,A-slice:0011-0316:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.294,316.186,4203.530,81576.000
78,A-slice:0012-0329:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,43.439,148.728,6460.603,125378.000
79,A-slice:0013-0343:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,35.916,54.595,1960.833,38053.000
80,A-slice:0014-0342:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.634,16.870,246.875,4791.000
81,A-slice:0015-0350:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.373,26.911,655.913,12729.000
82,A-slice:0016-0386:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,19.375,95.785,1855.817,36015.000
83,A-slice:0017-0390:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.789,202.686,2997.493,58171.000
84,A-slice:0018-0397:c:2/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.302,29.221,593.253,11513.000
