 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,9865.588,37.442,369388.264,7168551.000
2,A-slice:0001-0554:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,22.364,93.205,2084.400,40451.000
3,A-slice:0002-0551:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,13.964,93.989,1312.495,25471.000
4,A-slice:0003-0556:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,34.267,111.499,3820.721,74147.000
5,A-slice:0004-0565:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,42.563,93.437,3976.957,77179.000
6,A-slice:0005-0564:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,16.283,76.718,1249.218,24243.000
7,A-slice:0006-0571:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.343,94.223,2199.412,42683.000
8,A-slice:0007-0567:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.137,135.853,3143.166,60998.000
9,A-slice:0008-0576:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,37.307,137.126,5115.748,99279.000
10,A-slice:0009-0572:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.871,76.971,1221.598,23707.000
11,A-slice:0010-0578:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,17.829,89.017,1587.093,30800.000
12,A-slice:0011-0574:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,11.182,98.323,1099.423,21336.000
13,A-slice:0012-0584:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.033,137.022,3156.100,61249.000
14,A-slice:0013-0591:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,38.904,120.714,4696.302,91139.000
15,A-slice:0014-0590:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,35.194,96.470,3395.194,65889.000
16,A-slice:0015-0585:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,23.600,86.308,2036.890,39529.000
17,A-slice:0016-0591:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,37.204,100.680,3745.695,72691.000
18,A-slice:0017-0591:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,38.389,138.899,5332.221,103480.000
19,A-slice:0018-0591:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,13.810,67.228,928.398,18017.000
20,A-slice:0019-0595:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,16.850,91.789,1546.643,30015.000
21,A-slice:0020-0594:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,11.903,142.498,1696.180,32917.000
22,A-slice:0021-0596:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.201,86.556,1315.741,25534.000
23,A-slice:0022-0600:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,10.203,79.894,815.137,15819.000
24,A-slice:0023-0601:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.253,117.203,1787.644,34692.000
25,A-slice:0024-0613:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,22.054,70.484,1554.475,30167.000
26,A-slice:0025-0613:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,14.325,103.486,1482.438,28769.000
27,A-slice:0026-0617:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,27.207,149.123,4057.239,78737.000
28,A-slice:0027-0613:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,12.264,108.176,1326.666,25746.000
29,A-slice:0028-0622:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,25.146,90.816,2283.662,44318.000
30,A-slice:0029-0618:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,10.151,85.345,866.357,16813.000
31,A-slice:0030-0625:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,20.405,62.086,1266.892,24586.000
32,A-slice:0031-0624:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,22.261,84.120,1872.564,36340.000
33,A-slice:0032-0631:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,28.805,101.397,2920.715,56681.000
34,A-slice:0033-0633:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,27.362,137.326,3757.495,72920.000
35,A-slice:0034-0640:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,32.669,126.838,4143.705,80415.000
36,A-slice:0035-0638:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,13.604,57.833,786.745,15268.000
37,A-slice:0036-0639:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,12.109,114.289,1383.966,26858.000
38,A-slice:0037-0640:c:1/3 z:5/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_6s,15.304,87.300,1336.044,25928.000
