 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,11601.909,37.982,440666.527,8551816.000
2,A-slice:0001-0623:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,10.770,64.522,694.869,13485.000
3,A-slice:0002-0631:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.963,80.731,1530.875,29709.000
4,A-slice:0003-0649:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,33.803,82.939,2803.590,54408.000
5,A-slice:0004-0648:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,15.201,69.956,1063.404,20637.000
6,A-slice:0005-0663:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,50.601,93.184,4715.264,91507.000
7,A-slice:0006-0648:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,16.902,73.256,1238.139,24028.000
8,A-slice:0007-0653:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,14.274,88.390,1261.636,24484.000
9,A-slice:0008-0660:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,33.236,88.008,2925.044,56765.000
10,A-slice:0009-0666:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,34.112,104.989,3581.420,69503.000
11,A-slice:0010-0667:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,20.663,81.683,1687.832,32755.000
12,A-slice:0011-0687:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,14.222,87.116,1238.963,24044.000
13,A-slice:0012-0700:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,40.862,84.704,3461.203,67170.000
14,A-slice:0013-0699:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,31.948,88.400,2824.201,54808.000
15,A-slice:0014-0695:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,18.860,103.074,1943.932,37725.000
16,A-slice:0015-0690:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,10.718,71.476,766.082,14867.000
17,A-slice:0016-0705:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_3s,36.483,113.145,4127.834,80107.000
