 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,49128.985,51.285,2519575.794,48896268
2,A-slice:0001-0199:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,24.785,389.751,9660.142,187470
3,A-slice:0002-0224:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.625,173.098,2185.293,42409
4,A-slice:0003-0239:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.079,129.307,1432.558,27801
5,A-slice:0004-0241:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.686,150.207,2205.905,42809
6,A-slice:0005-0246:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.615,131.320,1393.963,27052
7,A-slice:0006-0251:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.362,251.814,6890.097,133713
8,A-slice:0007-0251:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.447,445.933,8226.296,159644
9,A-slice:0008-0257:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,22.673,360.305,8169.098,158534
10,A-slice:0009-0267:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,18.705,348.047,6510.225,126341
11,A-slice:0010-0276:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.264,260.307,3192.376,61953
12,A-slice:0011-0278:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.932,349.224,6262.319,121530
13,A-slice:0012-0282:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,32.000,236.758,7576.154,147027
14,A-slice:0013-0298:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,36.483,374.589,13665.955,265209
15,A-slice:0014-0300:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.900,249.355,5460.837,105976
16,A-slice:0015-0304:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.737,248.441,3661.342,71054
17,A-slice:0016-0307:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,12.264,284.059,3483.670,67606
18,A-slice:0017-0321:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,20.096,222.754,4476.530,86874
19,A-slice:0018-0325:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,25.095,282.037,7077.611,137352
20,A-slice:0019-0332:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,17.417,245.003,4267.168,82811
21,A-slice:0020-0335:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,14.789,245.599,3632.125,70487
22,A-slice:0021-0341:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,11.697,186.921,2186.427,42431
23,A-slice:0022-0353:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,27.310,227.325,6208.317,120482
24,A-slice:0023-0357:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,25.919,283.783,7355.404,142743
25,A-slice:0024-0359:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,26.177,354.858,9289.030,180268
26,A-slice:0025-0357:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.861,266.602,3695.454,71716
27,A-slice:0026-0368:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,23.497,223.715,5256.679,102014
28,A-slice:0027-0361:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,10.924,195.792,2138.866,41508
29,A-slice:0028-0367:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,21.900,255.449,5594.297,108566
30,A-slice:0029-0375:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,34.524,272.713,9415.276,182718.000
31,A-slice:0030-0380:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,47.664,274.812,13098.723,254201
32,A-slice:0031-0376:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,37.359,301.306,11256.355,218447
33,A-slice:0032-0374:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,15.046,298.134,4485.857,87055
34,A-slice:0033-0391:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb7_11,13.243,192.054,2543.368,49358
