 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15457.154,85.655,1323978.551,25693853.000
2,A-slice:0001-0546:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.774,426.699,11851.206,229991.000
3,A-slice:0002-0585:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.037,415.344,5414.770,105082.000
4,A-slice:0003-0600:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,22.106,305.653,6756.740,131125.000
5,A-slice:0004-0599:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,31.278,592.320,18526.634,359538.000
6,A-slice:0005-0605:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,55.033,334.648,18416.671,357404.000
7,A-slice:0006-0600:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,13.655,305.434,4170.757,80940.000
8,A-slice:0007-0614:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.671,315.108,8719.377,169213.000
9,A-slice:0008-0620:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,34.318,398.524,13676.673,265417.000
10,A-slice:0009-0618:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.264,292.324,3585.027,69573.000
11,A-slice:0010-0621:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.489,402.081,6630.030,128666.000
12,A-slice:0011-0636:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,41.326,507.966,20992.348,407389.000
13,A-slice:0012-0637:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.459,301.003,4653.120,90301.000
14,A-slice:0013-0631:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.976,340.211,3734.049,72465.000
15,A-slice:0014-0636:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.394,718.326,16804.637,326120.000
16,A-slice:0015-0637:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,28.856,573.552,16550.548,321189.000
17,A-slice:0016-0656:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,61.423,406.965,24996.821,485102.000
18,A-slice:0017-0667:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.976,195.277,2143.297,41594.000
19,A-slice:0018-0670:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.438,276.721,4548.671,88274.000
20,A-slice:0019-0680:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,26.022,290.131,7549.823,146516.000
21,A-slice:0020-0675:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,11.336,344.073,3900.539,75696.000
22,A-slice:0021-0691:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.667,243.541,2597.731,50413.000
23,A-slice:0022-0704:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,35.813,520.706,18647.881,361891.000
24,A-slice:0023-0706:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,50.138,445.608,22341.789,433577.000
25,A-slice:0024-0716:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,31.433,299.170,9403.733,182494.000
26,A-slice:0025-0717:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.976,280.249,3075.921,59693.000
27,A-slice:0026-0734:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.774,421.816,11715.582,227359.000
28,A-slice:0027-0731:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.459,323.750,5004.754,97125.000
29,A-slice:0028-0737:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,38.904,376.102,14632.020,283957.000
30,A-slice:0029-0749:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,14.686,276.284,4057.445,78741.000
31,A-slice:0030-0768:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,34.576,292.545,10115.040,196298.000
32,A-slice:0031-0772:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.980,301.853,8445.912,163906.000
33,A-slice:0032-0777:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,24.837,464.838,11545.176,224052.000
34,A-slice:0033-0786:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,23.085,253.893,5861.115,113744.000
35,A-slice:0034-0797:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.671,279.598,7736.770,150144.000
36,A-slice:0035-0817:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.723,340.351,9435.424,183109.000
37,A-slice:0036-0813:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.615,252.388,2679.096,51992.000
38,A-slice:0037-0828:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.953,242.781,4115.879,79875.000
39,A-slice:0038-0832:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,21.024,283.130,5952.475,115517.000
40,A-slice:0039-0850:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,12.625,275.800,3481.866,67571.000
41,A-slice:0040-0861:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.562,343.901,5351.699,103858.000
42,A-slice:0041-0861:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.180,202.506,3276.575,63587.000
43,A-slice:0042-0878:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,40.966,381.153,15614.163,303017.000
44,A-slice:0043-0871:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,19.581,251.763,4929.779,95670.000
45,A-slice:0044-0898:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,15.613,274.855,4291.387,83281.000
46,A-slice:0045-0902:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,22.724,343.265,7800.460,151380.000
47,A-slice:0046-0910:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,10.563,273.015,2883.975,55968.000
48,A-slice:0047-0933:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,27.413,274.233,7517.669,145892.000
49,A-slice:0048-0928:c:1/3 z:4/6 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_11,16.953,207.000,3509.279,68103.000
