 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,4186.525,217.929,912366.909,17705892.000
2,A-slice:0001-0589:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,21.642,740.026,16015.780,310811.000
3,A-slice:0002-0634:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,25.301,594.320,15036.729,291811.000
4,A-slice:0003-0641:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,24.682,704.313,17384.133,337366.000
5,A-slice:0004-0645:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,35.710,847.290,30256.386,587172.000
6,A-slice:0005-0663:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,15.253,539.328,8226.141,159641.000
7,A-slice:0006-0702:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,16.129,619.463,9991.061,193892.000
8,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,4186.525,129.296,541301.427,10504792.000
9,A-slice:0001-0589:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,21.642,643.669,13930.401,270341.000
10,A-slice:0002-0634:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,25.301,299.780,7584.657,147192.000
11,A-slice:0003-0641:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,24.682,170.434,4206.725,81638.000
12,A-slice:0004-0645:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,35.710,114.335,4082.849,79234.000
13,A-slice:0005-0663:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,15.253,162.253,2474.783,48027.000
14,A-slice:0006-0702:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,16.129,168.620,2719.598,52778.000
15,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,4186.525,118.511,496150.584,9628570.000
16,A-slice:0001-0589:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,21.642,121.893,2638.027,51195.000
17,A-slice:0002-0634:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,25.301,244.010,6173.638,119809.000
18,A-slice:0003-0641:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,24.682,497.975,12291.212,238530.000
19,A-slice:0004-0645:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,35.710,262.375,9369.312,181826.000
20,A-slice:0005-0663:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,15.253,44.145,673.329,13067.000
21,A-slice:0006-0702:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec3,16.129,110.121,1776.102,34468.000
