 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,10459.511,205.755,2152097.761,41764788.000
2,A-slice:0001-0659:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,17.314,649.443,11244.298,218213.000
3,A-slice:0002-0697:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,21.436,552.399,11841.261,229798.000
4,A-slice:0003-0701:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,23.600,528.603,12475.171,242100.000
5,A-slice:0004-0718:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,16.180,558.573,9037.774,175392.000
6,A-slice:0005-0713:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,15.098,558.099,8426.177,163523.000
7,A-slice:0006-0725:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,35.194,816.078,28721.286,557381.000
8,A-slice:0007-0724:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,29.320,567.086,16626.965,322672.000
9,A-slice:0008-0725:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,24.579,633.130,15561.913,302003.000
10,A-slice:0009-0738:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,60.701,643.059,39034.403,757523.000
11,A-slice:0010-0731:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,25.404,702.158,17837.485,346164.000
12,A-slice:0011-0745:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec1,12.264,621.794,7625.622,147987.000
