 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,3562.457,120.978,430980.002,8363834.000
2,A-slice:0001-0798:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,35.349,332.493,11753.250,228090.000
3,A-slice:0002-0823:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,16.541,419.717,6942.451,134729.000
4,A-slice:0003-0828:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,20.096,334.967,6731.594,130637.000
5,A-slice:0004-0834:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,19.014,367.035,6978.882,135436.000
6,A-slice:0005-0842:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,25.352,357.301,9058.386,175792.000
7,A-slice:0006-0839:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,20.251,392.929,7957.160,154421.000
8,A-slice:0007-0858:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,17.365,288.709,5013.514,97295.000
9,A-slice:0008-0869:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,48.695,326.598,15903.653,308635.000
10,A-slice:0009-0872:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,26.486,316.630,8386.242,162748.000
11,A-slice:0010-0895:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,32.206,398.786,12843.139,249241.000
12,A-slice:0011-0899:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,20.715,272.953,5654.123,109727.000
