 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,6209.451,203.300,1262379.239,24498423.000
2,A-slice:0001-1418:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,36.843,656.790,24198.276,469605.000
3,A-slice:0002-1438:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,21.230,566.806,12033.258,233524.000
4,A-slice:0003-1552:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,37.101,664.931,24669.509,478750.000
5,A-slice:0004-1684:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,25.507,647.766,16522.465,320644.000
6,A-slice:0005-1699:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,33.648,976.481,32857.055,637642.000
7,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,6209.451,132.260,821261.885,15937858.000
8,A-slice:0001-1418:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,36.843,294.103,10835.724,210284.000
9,A-slice:0002-1438:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,21.230,49.090,1042.174,20225.000
10,A-slice:0003-1552:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,37.101,557.432,20681.216,401351.000
11,A-slice:0004-1684:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,25.507,95.590,2438.198,47317.000
12,A-slice:0005-1699:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,33.648,310.391,10444.155,202685.000
13,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,6209.451,84.012,521666.147,10123739.000
14,A-slice:0001-1418:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,36.843,133.620,4922.978,95538.000
15,A-slice:0002-1438:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,21.230,41.670,884.650,17168.000
16,A-slice:0003-1552:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,37.101,1232.357,45721.527,887297.000
17,A-slice:0004-1684:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,25.507,56.721,1446.780,28077.000
18,A-slice:0005-1699:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_9ss_sec,33.648,136.003,4576.290,88810.000
