 ,Label,Area,Mean,IntDen,RawIntDen
15,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,8034.505,61.309,492587.508,9559423.000
16,A-slice:0001-0465:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,17.108,81.337,1391.489,27004.000
17,A-slice:0002-0509:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.640,80.894,2155.046,41822.000
18,A-slice:0003-0520:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.537,99.835,2649.364,51415.000
19,A-slice:0004-0532:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,21.075,73.831,1556.021,30197.000
20,A-slice:0005-0532:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,27.259,317.276,8648.576,167839.000
21,A-slice:0006-0559:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,19.117,32.464,620.615,12044.000
22,A-slice:0007-0599:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,30.041,111.288,3343.253,64881.000
23,A-slice:0008-0618:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,17.108,215.599,3688.394,71579.000
24,A-slice:0009-0645:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,44.624,145.410,6488.789,125925.000
25,A-slice:0010-0909:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,16.129,55.300,891.915,17309.000
26,A-slice:0011-0918:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,24.734,67.796,1676.857,32542.000
27,A-slice:0012-0936:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,18.911,24.817,469.326,9108.000
28,A-slice:0013-0976:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,20.199,80.112,1618.217,31404.000
29,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,8034.505,56.618,454899.816,8828035.000
30,A-slice:0001-0465:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,17.108,55.006,941.023,18262.000
31,A-slice:0002-0509:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.640,49.542,1319.812,25613.000
32,A-slice:0003-0520:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.537,50.083,1329.087,25793.000
33,A-slice:0004-0532:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,21.075,79.956,1685.101,32702.000
34,A-slice:0005-0532:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,27.259,66.586,1815.057,35224.000
35,A-slice:0006-0559:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,19.117,34.216,654.109,12694.000
36,A-slice:0007-0599:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,30.041,48.367,1453.015,28198.000
37,A-slice:0008-0618:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,17.108,128.398,2196.578,42628.000
38,A-slice:0009-0645:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,44.624,106.390,4747.573,92134.000
39,A-slice:0010-0909:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,16.129,294.150,4744.224,92069.000
40,A-slice:0011-0918:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,24.734,156.806,3878.433,75267.000
41,A-slice:0012-0936:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,18.911,440.913,8338.165,161815.000
42,A-slice:0013-0976:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,20.199,137.309,2773.548,53825.000
