 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,7180.102,181.053,1299982.475,25228172.000
2,A-slice:0001-0421:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,24.631,410.960,10122.305,196439.000
3,A-slice:0002-0443:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,89.712,508.474,45616.202,885253.000
4,A-slice:0003-0438:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,58.279,559.225,32591.268,632484.000
5,A-slice:0004-0441:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,16.438,435.147,7152.844,138812.000
6,A-slice:0005-0444:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,23.497,452.191,10625.228,206199.000
7,A-slice:0006-0452:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,43.439,442.555,19224.130,373074.000
8,A-slice:0007-0458:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,25.661,419.245,10758.431,208784.000
9,A-slice:0008-0469:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,34.731,491.619,17074.186,331351.000
10,A-slice:0009-0467:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,21.642,477.390,10331.771,200504.000
11,A-slice:0010-0492:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,34.988,538.306,18834.365,365510.000
12,A-slice:0011-0497:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,24.992,463.810,11591.345,224948.000
13,A-slice:0012-0498:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,25.455,474.443,12077.109,234375.000
14,A-slice:0013-0501:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,30.351,510.691,15499.769,300797.000
15,A-slice:0014-0501:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,23.033,421.794,9715.381,188542.000
16,A-slice:0015-0505:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,17.520,426.318,7469.025,144948.000
17,A-slice:0016-0512:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,43.594,476.535,20773.865,403149.000
18,A-slice:0017-0514:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,27.671,451.432,12491.609,242419.000
19,A-slice:0018-0538:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,25.043,479.401,12005.690,232989.000
20,A-slice:0019-0546:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,22.261,490.720,10923.684,211991.000
21,A-slice:0020-0565:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,30.351,414.161,12570.036,243941.000
22,A-slice:0021-0567:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,16.541,427.969,7078.951,137378.000
23,A-slice:0022-0568:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,12.831,424.851,5451.150,105788.000
24,A-slice:0023-0602:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,51.220,476.223,24392.077,473366.000
25,A-slice:0024-0632:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,23.085,461.283,10648.725,206655.000
26,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,7180.102,104.244,748479.337,14525400.000
27,A-slice:0001-0421:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,24.631,163.146,4018.438,77984.000
28,A-slice:0002-0443:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,89.712,164.218,14732.347,285904.000
29,A-slice:0003-0438:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,58.279,145.274,8466.472,164305.000
30,A-slice:0004-0441:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,16.438,250.906,4124.330,80039.000
31,A-slice:0005-0444:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,23.497,106.333,2498.538,48488.000
32,A-slice:0006-0452:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec2,43.439,84.483,3669.844,71219.000
