 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,3954.490,219.706,868824.698,16860888.000
2,A-slice:0001-0602:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,17.262,593.475,10244.687,198814.000
3,A-slice:0002-0725:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,21.436,707.195,15159.471,294193.000
4,A-slice:0003-0760:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,15.613,584.825,9131.042,177202.000
5,A-slice:0004-0779:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,26.692,942.228,25149.965,488074.000
6,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,3954.490,130.720,516929.962,10031826.000
7,A-slice:0001-0602:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,17.262,277.991,4798.741,93127.000
8,A-slice:0002-0725:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,21.436,278.981,5980.250,116056.000
9,A-slice:0003-0760:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,15.613,337.099,5263.224,102141.000
10,A-slice:0004-0779:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,26.692,200.568,5353.554,103894.000
11,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,3954.490,61.401,242810.265,4712109.000
12,A-slice:0001-0602:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,17.262,75.854,1309.403,25411.000
13,A-slice:0002-0725:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,21.436,29.707,636.795,12358.000
14,A-slice:0003-0760:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,15.613,78.287,1222.319,23721.000
15,A-slice:0004-0779:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec1,26.692,505.792,13500.598,262000.000
