 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,28721.182,158.176,4543011.671,88164173.000
2,A-slice:0001-0370:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,58.176,658.487,38308.308,743432.000
3,A-slice:0002-0366:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,31.381,806.681,25314.600,491269.000
4,A-slice:0003-0375:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,57.558,720.122,41448.691,804376.000
5,A-slice:0004-0376:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,33.236,660.572,21954.910,426069.000
6,A-slice:0005-0374:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,28.289,623.115,17627.556,342090.000
7,A-slice:0006-0377:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,26.434,599.288,15841.818,307435.000
8,A-slice:0007-0379:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,21.178,547.341,11591.809,224957.000
9,A-slice:0008-0390:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.998,687.000,25417.504,493266.000
10,A-slice:0009-0394:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,18.963,478.079,9065.652,175933.000
11,A-slice:0010-0409:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,55.394,886.128,49085.907,952588.000
12,A-slice:0011-0407:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,32.772,772.058,25302.233,491029.000
13,A-slice:0012-0413:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,64.566,679.809,43892.454,851801.000
14,A-slice:0013-0411:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,20.302,530.497,10770.385,209016.000
15,A-slice:0014-0420:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,28.702,651.873,18709.819,363093.000
16,A-slice:0015-0422:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,31.845,806.243,25674.736,498258.000
17,A-slice:0016-0443:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,50.808,709.627,36054.429,699692.000
18,A-slice:0017-0443:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,41.378,798.375,33034.984,641095.000
19,A-slice:0018-0448:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,10.100,509.765,5148.469,99914.000
20,A-slice:0019-0456:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,32.257,597.530,19274.629,374054.000
21,A-slice:0020-0465:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,70.079,838.994,58796.238,1141032.000
22,A-slice:0021-0467:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.843,866.180,31912.889,619319.000
23,A-slice:0022-0475:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,38.286,818.149,31323.706,607885.000
24,A-slice:0023-0484:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,32.772,663.574,21746.938,422033.000
25,A-slice:0024-0481:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,14.480,794.598,11505.498,223282.000
26,A-slice:0025-0486:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,33.855,826.612,27984.575,543084.000
27,A-slice:0026-0487:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,39.111,1139.812,44578.614,865117.000
28,A-slice:0027-0502:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,47.819,639.121,30562.056,593104.000
29,A-slice:0028-0519:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,48.025,919.139,44141.700,856638.000
30,A-slice:0029-0516:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,17.674,496.997,8784.149,170470.000
31,A-slice:0030-0540:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,34.524,759.607,26225.015,508937.000
32,A-slice:0031-0560:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,60.856,729.598,44400.220,861655.000
33,A-slice:0032-0556:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,42.460,731.227,31047.820,602531.000
34,A-slice:0033-0603:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,33.391,513.909,17159.827,333013.000
35,A-slice:0034-0674:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,32.618,975.175,31808.130,617286.000
36,A-slice:0035-0712:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,15.304,467.051,7147.794,138714.000
37,A-slice:0036-0753:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,46.531,915.869,42616.029,827030.000
38,A-slice:0037-0765:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,32.824,808.981,26553.976,515321.000
39,A-slice:0038-0769:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,43.284,646.848,27998.385,543352.000
40,A-slice:0039-0785:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.858,508.052,12121.064,235228.000
41,A-slice:0040-0790:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,25.249,629.288,15889.019,308351.000
42,A-slice:0041-0813:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.431,872.103,31771.596,616577.000
43,A-slice:0042-0819:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,21.951,654.819,14374.169,278953.000
44,A-slice:0043-0828:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,19.993,597.057,11937.105,231658.000
45,A-slice:0044-0834:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,17.314,543.086,9402.857,182477.000
46,A-slice:0045-0840:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,25.249,687.255,17352.648,336755.000
47,A-slice:0046-0871:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.998,669.007,24751.801,480347.000
48,A-slice:0047-0872:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,20.663,683.185,14116.730,273957.000
49,A-slice:0048-0909:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,17.984,556.590,10009.508,194250.000
