 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,4151.588,58.288,241986.934,4696131
2,A-slice:0001-0469:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,48.695,185.735,9044.370,175520
3,A-slice:0002-0479:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,19.787,197.633,3910.587,75891
4,A-slice:0003-0510:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.354,176.992,3602.495,69912
5,A-slice:0004-0530:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.766,200.536,4164.368,80816
6,A-slice:0005-0553:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,25.713,191.363,4920.504,95490
7,A-slice:0006-0552:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,16.798,175.215,2943.336,57120
8,A-slice:0007-0634:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,18.241,197.746,3607.133,70002
9,A-slice:0008-0660:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,17.520,211.797,3710.655,72011
10,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,4151.588,33.829,140445.587,2725564
11,A-slice:0001-0469:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,48.695,72.006,3506.342,68046
12,A-slice:0002-0479:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,19.787,36.141,715.119,13878
13,A-slice:0003-0510:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.354,154.873,3152.287,61175
14,A-slice:0004-0530:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.766,29.792,618.657,12006
15,A-slice:0005-0553:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,25.713,83.952,2158.653,41892
16,A-slice:0006-0552:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,16.798,35.086,589.389,11438
17,A-slice:0007-0634:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,18.241,14.424,263.107,5106
18,A-slice:0008-0660:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,17.520,21.453,375.853,7294
19,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,4151.588,30.578,126946.484,2463593
20,A-slice:0001-0469:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,48.695,180.113,8770.597,170207
21,A-slice:0002-0479:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,19.787,26.172,517.866,10050
22,A-slice:0003-0510:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.354,27.782,565.479,10974
23,A-slice:0004-0530:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,20.766,40.767,846.570,16429
24,A-slice:0005-0553:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,25.713,553.331,14227.775,276112
25,A-slice:0006-0552:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,16.798,78.620,1320.688,25630
26,A-slice:0007-0634:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,18.241,163.500,2982.447,57879
27,A-slice:0008-0660:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,17.520,49.085,859.967,16689
