 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,4240.321,216.600,918454.390,17824029.000
2,A-slice:0001-0723:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.232,552.406,8966.458,174008.000
3,A-slice:0002-0739:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,29.990,696.359,20883.725,405281.000
4,A-slice:0003-0768:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,32.051,522.703,16753.160,325121.000
5,A-slice:0004-0776:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.668,717.078,27010.677,524184.000
6,A-slice:0005-0795:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,31.793,562.522,17884.479,347076.000
7,A-slice:0006-0844:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,26.744,539.827,14436.880,280170.000
8,A-slice:0007-0845:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.101,628.668,23324.138,452641.000
9,A-slice:0008-0983:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.953,554.836,9406.155,182541.000
10,A-slice:0009-1055:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,24.116,696.932,16806.905,326164.000
11,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,4240.321,59.888,253945.579,4928207.000
12,A-slice:0001-0723:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.232,21.502,349.006,6773.000
13,A-slice:0002-0739:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,29.990,92.438,2772.209,53799.000
14,A-slice:0003-0768:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,32.051,97.108,3112.403,60401.000
15,A-slice:0004-0776:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.668,70.773,2665.853,51735.000
16,A-slice:0005-0795:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,31.793,111.752,3552.976,68951.000
17,A-slice:0006-0844:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,26.744,80.453,2151.593,41755.000
18,A-slice:0007-0845:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.101,70.263,2606.801,50589.000
19,A-slice:0008-0983:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.953,117.100,1985.206,38526.000
20,A-slice:0009-1055:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,24.116,67.543,1628.832,31610.000
21,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,4240.321,112.024,475019.365,9218486.000
22,A-slice:0001-0723:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.232,25.203,409.089,7939.000
23,A-slice:0002-0739:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,29.990,1915.431,57443.550,1114781.000
24,A-slice:0003-0768:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,32.051,589.513,18894.499,366677.000
25,A-slice:0004-0776:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.668,89.674,3377.829,65552.000
26,A-slice:0005-0795:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,31.793,356.292,11327.723,219832.000
27,A-slice:0006-0844:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,26.744,152.295,4072.904,79041.000
28,A-slice:0007-0845:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,37.101,216.072,8016.470,155572.000
29,A-slice:0008-0983:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,16.953,456.137,7732.906,150069.000
30,A-slice:0009-1055:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec4,24.116,48.387,1166.874,22645.000
