 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,4444.376,332.531,1477891.810,28680778.000
2,A-slice:0001-0424:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,21.694,520.380,11288.973,219080.000
3,A-slice:0002-0440:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,16.180,583.013,9433.208,183066.000
4,A-slice:0003-0442:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,17.829,494.931,8824.135,171246.000
5,A-slice:0004-0449:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.549,540.429,12726.426,246976.000
6,A-slice:0005-0459:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,57.043,617.596,35229.295,683679.000
7,A-slice:0006-0469:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,38.441,588.631,22627.363,439119.000
8,A-slice:0007-0481:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,114.188,770.872,88024.517,1708252.000
9,A-slice:0008-0478:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,18.963,747.038,14165.837,274910.000
10,A-slice:0009-0497:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.858,575.112,13720.988,266277.000
11,A-slice:0010-0511:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,68.482,551.283,37752.979,732655.000
12,A-slice:0011-0505:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,20.251,605.809,12268.179,238083.000
13,A-slice:0012-0512:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,47.819,543.486,25988.909,504355.000
14,A-slice:0013-0528:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,28.083,772.664,21698.965,421102.000
15,A-slice:0014-0532:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,45.861,526.433,24142.625,468525.000
16,A-slice:0015-0550:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,75.696,593.375,44916.180,871668.000
17,A-slice:0016-0548:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,35.194,517.208,18202.774,353253.000
18,A-slice:0017-0556:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,32.051,623.463,19982.637,387794.000
19,A-slice:0018-0563:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,38.080,573.562,21841.185,423862.000
20,A-slice:0019-0562:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,21.745,591.339,12858.804,249545.000
21,A-slice:0020-0568:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,20.818,519.099,10806.456,209716.000
22,A-slice:0021-0570:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,15.562,485.536,7555.800,146632.000
23,A-slice:0022-0579:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.909,640.733,15319.572,297300.000
24,A-slice:0023-0590:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,44.006,564.124,24824.714,481762.000
25,A-slice:0024-0588:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,40.399,548.176,22145.618,429770.000
26,A-slice:0025-0603:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,36.998,586.067,21683.197,420796.000
27,A-slice:0026-0603:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,15.459,523.037,8085.467,156911.000
28,A-slice:0027-0612:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,31.278,520.577,16282.649,315990.000
29,A-slice:0028-0632:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,78.427,623.991,48937.864,949715.000
30,A-slice:0029-0644:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,38.904,555.764,21621.671,419602.000
31,A-slice:0030-0649:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,56.836,553.522,31460.258,610535.000
32,A-slice:0031-0655:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,55.291,623.625,34480.630,669150.000
33,A-slice:0032-0658:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,27.826,559.026,15555.265,301874.000
34,A-slice:0033-0670:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.033,544.564,12543.189,243420.000
35,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,4444.376,101.965,453171.378,8794492.000
36,A-slice:0001-0424:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,21.694,79.228,1718.750,33355.000
37,A-slice:0002-0440:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,16.180,62.223,1006.774,19538.000
38,A-slice:0003-0442:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,17.829,106.497,1898.741,36848.000
39,A-slice:0004-0449:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.549,90.685,2135.516,41443.000
40,A-slice:0005-0459:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,57.043,131.676,7511.125,145765.000
41,A-slice:0006-0469:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,38.441,93.385,3589.768,69665.000
42,A-slice:0007-0481:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,114.188,116.417,13293.400,257979.000
43,A-slice:0008-0478:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,18.963,98.111,1860.455,36105.000
44,A-slice:0009-0497:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.858,41.076,979.979,19018.000
45,A-slice:0010-0511:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,68.482,182.885,12524.330,243054.000
46,A-slice:0011-0505:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,20.251,92.361,1870.400,36298.000
47,A-slice:0012-0512:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,47.819,269.735,12898.430,250314.000
48,A-slice:0013-0528:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,28.083,237.774,6677.489,129587.000
49,A-slice:0014-0532:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,45.861,517.838,23748.479,460876.000
50,A-slice:0015-0550:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,75.696,69.989,5297.903,102814.000
51,A-slice:0016-0548:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,35.194,65.590,2308.396,44798.000
52,A-slice:0017-0556:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,32.051,73.204,2346.270,45533.000
53,A-slice:0018-0563:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,38.080,155.114,5906.718,114629.000
54,A-slice:0019-0562:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,21.745,114.462,2489.005,48303.000
55,A-slice:0020-0568:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,20.818,80.812,1682.319,32648.000
56,A-slice:0021-0570:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,15.562,55.099,857.443,16640.000
57,A-slice:0022-0579:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,23.909,38.856,929.016,18029.000
58,A-slice:0023-0590:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,44.006,88.252,3883.586,75367.000
59,A-slice:0024-0588:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,40.399,416.070,16808.708,326199.000
60,A-slice:0025-0603:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,36.998,46.021,1702.673,33043.000
61,A-slice:0026-0603:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb5_7ss_sec3,15.459,66.857,1033.517,20057.000
