 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,14575.235,195.812,2853999.983,55386287.000
2,A-slice:0001-0803:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,49.468,668.100,33049.464,641376.000
3,A-slice:0002-0813:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,26.640,639.015,17023.687,330371.000
4,A-slice:0003-0825:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,45.346,717.068,32515.830,631020.000
5,A-slice:0004-0823:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,26.847,551.852,14815.360,287515.000
6,A-slice:0005-0820:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,22.930,576.735,13224.763,256647.000
7,A-slice:0006-0827:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,17.674,485.676,8584.062,166587.000
8,A-slice:0007-0838:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,27.104,703.044,19055.476,369801.000
9,A-slice:0008-0843:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,27.723,525.905,14579.461,282937.000
10,A-slice:0009-0854:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,65.545,579.912,38010.264,737648.000
11,A-slice:0010-0851:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,24.734,475.169,11752.786,228081.000
12,A-slice:0011-0848:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,15.562,601.010,9352.771,181505.000
13,A-slice:0012-0861:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,28.908,600.763,17366.716,337028.000
14,A-slice:0013-0859:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,16.386,569.978,9339.786,181253.000
15,A-slice:0014-0873:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,58.228,692.029,40295.317,781993.000
16,A-slice:0015-0871:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,22.106,533.737,11798.750,228973.000
17,A-slice:0016-0878:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,20.818,974.292,20282.536,393614.000
18,A-slice:0017-0890:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,45.603,761.531,34728.227,673955.000
19,A-slice:0018-0894:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,40.914,624.538,25552.355,495883.000
20,A-slice:0019-0892:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,44.882,634.828,28492.188,552935.000
21,A-slice:0020-0911:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec2,55.342,726.658,40214.829,780431.000
