 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,3667.113,197.171,723048.796,14031881.000
2,A-slice:0001-0637:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,19.993,878.508,17564.226,340861.000
3,A-slice:0002-0667:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,34.473,683.854,23574.414,457498.000
4,A-slice:0003-0671:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.209,682.926,15167.097,294341.000
5,A-slice:0004-0683:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,37.410,1032.806,38637.320,749817.000
6,A-slice:0005-0790:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,29.062,1008.613,29312.684,568858.000
7,A-slice:0006-0818:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,25.661,760.582,19517.639,378770.000
8,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,3667.113,66.704,244611.049,4747056.000
9,A-slice:0001-0637:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,19.993,19.601,391.878,7605.000
10,A-slice:0002-0667:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,34.473,397.783,13712.743,266117.000
11,A-slice:0003-0671:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.209,90.190,2003.035,38872.000
12,A-slice:0004-0683:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,37.410,28.594,1069.691,20759.000
13,A-slice:0005-0790:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,29.062,21.303,619.121,12015.000
14,A-slice:0006-0818:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,25.661,35.233,904.128,17546.000
15,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,3667.113,88.914,326056.034,6327622.000
16,A-slice:0001-0637:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,19.993,40.320,806.120,15644.000
17,A-slice:0002-0667:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,34.473,350.828,12094.062,234704.000
18,A-slice:0003-0671:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.209,541.974,12036.711,233591.000
19,A-slice:0004-0683:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,37.410,132.328,4950.391,96070.000
20,A-slice:0005-0790:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,29.062,54.567,1585.857,30776.000
21,A-slice:0006-0818:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,25.661,155.705,3995.610,77541.000
