 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,3117.556,223.230,695932.845,13505654.000
2,A-slice:0001-0404:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,30.454,529.976,16139.707,313216.000
3,A-slice:0002-0403:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,22.157,507.393,11242.546,218179.000
4,A-slice:0003-0431:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,36.998,566.357,20953.959,406644.000
5,A-slice:0004-0429:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,44.779,895.793,40112.441,778444.000
6,A-slice:0005-0455:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,26.898,547.875,14736.830,285991.000
7,A-slice:0006-0461:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,29.732,585.728,17414.998,337965.000
8,A-slice:0007-0481:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,24.528,468.729,11496.893,223115.000
9,A-slice:0008-0503:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,18.550,492.547,9136.968,177317.000
10,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,3117.556,141.212,440236.105,8543463.000
11,A-slice:0001-0404:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,30.454,132.692,4040.956,78421.000
12,A-slice:0002-0403:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,22.157,80.498,1783.625,34614.000
13,A-slice:0003-0431:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,36.998,161.022,5957.474,115614.000
14,A-slice:0004-0429:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,44.779,272.662,12209.436,236943.000
15,A-slice:0005-0455:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,26.898,95.238,2561.713,49714.000
16,A-slice:0006-0461:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,29.732,86.017,2557.487,49632.000
17,A-slice:0007-0481:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,24.528,286.710,7032.369,136474.000
18,A-slice:0008-0503:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,18.550,157.383,2919.530,56658.000
19,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,3117.556,79.364,247422.935,4801625.000
20,A-slice:0001-0404:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,30.454,41.347,1259.163,24436.000
21,A-slice:0002-0403:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,22.157,50.467,1118.231,21701.000
22,A-slice:0003-0431:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,36.998,214.762,7945.720,154199.000
23,A-slice:0004-0429:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,44.779,275.734,12347.018,239613.000
24,A-slice:0005-0455:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,26.898,137.036,3686.024,71533.000
25,A-slice:0006-0461:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,29.732,47.198,1403.289,27233.000
26,A-slice:0007-0481:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,24.528,615.595,15099.182,293023.000
27,A-slice:0008-0503:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec1,18.550,63.178,1171.976,22744.000
