 ,Label,Area,Mean,IntDen,RawIntDen
104,A-slice:0007-0897:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,75.748,852.590,64581.708,1253308.000
105,A-slice:0008-0905:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,34.215,112.099,3835.510,74434.000
106,A-slice:0009-0910:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,48.283,131.899,6368.418,123589.000
107,A-slice:0010-0918:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,44.676,502.448,22447.166,435622.000
108,A-slice:0011-0921:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,17.881,675.179,12072.575,234287.000
109,A-slice:0012-0924:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,29.217,435.257,12716.893,246791.000
110,A-slice:0013-0929:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,20.715,115.567,2393.934,46458.000
111,A-slice:0014-0931:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,16.283,62.237,1013.421,19667.000
112,A-slice:0015-0938:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,16.283,899.959,14654.178,284387.000
113,A-slice:0016-0942:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,47.922,1004.542,48139.628,934224.000
114,A-slice:0017-0948:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,26.847,59.921,1608.684,31219.000
115,A-slice:0018-0951:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,31.020,490.372,15211.567,295204.000
116,A-slice:0019-0953:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,24.579,573.356,14092.718,273491.000
117,A-slice:0020-0968:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,60.031,234.339,14067.675,273005.000
118,A-slice:0021-0973:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,66.679,390.270,26022.660,505010.000
119,A-slice:0022-0984:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,29.320,316.360,9275.684,180009.000
120,A-slice:0023-1168:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,70.131,78.049,5473.668,106225.000
121,A-slice:0024-1162:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,39.265,72.207,2835.229,55022.000
122,A-slice:0025-1180:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,24.116,185.184,4465.812,86666.000
123,A-slice:0026-1192:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,45.346,352.751,15995.684,310421.000
124,A-slice:0027-1192:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,37.307,32.965,1229.843,23867.000
125,A-slice:0028-1203:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,83.632,142.850,11946.741,231845.000
126,A-slice:0029-1196:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,19.633,132.493,2601.184,50480.000
127,A-slice:0030-1205:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,41.069,75.826,3114.052,60433.000
128,A-slice:0031-1208:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,63.947,90.072,5759.860,111779.000
129,A-slice:0032-1209:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,33.803,103.012,3482.124,67576.000
130,A-slice:0033-1225:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,53.693,62.757,3369.636,65393.000
131,A-slice:0034-1217:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,33.082,31.877,1054.541,20465.000
132,A-slice:0035-1226:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,16.592,145.680,2417.174,46909.000
133,A-slice:0036-1237:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,58.743,248.787,14614.500,283617.000
134,A-slice:0037-1230:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,28.032,117.219,3285.850,63767.000
135,A-slice:0038-1244:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,43.130,144.851,6247.376,121240.000
136,A-slice:0039-1247:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,44.573,449.062,20015.873,388439.000
137,A-slice:0040-1249:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,40.193,398.156,16002.949,310562.000
138,A-slice:0041-1253:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,33.597,56.644,1903.069,36932.000
139,A-slice:0042-1257:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,35.967,86.890,3125.182,60649.000
140,A-slice:0043-1270:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,22.879,226.534,5182.838,100581.000
141,A-slice:0044-1275:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,15.716,83.741,1316.102,25541.000
142,A-slice:0045-1281:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,28.392,324.421,9211.118,178756.000
143,A-slice:0046-1284:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,41.378,192.399,7961.024,154496.000
144,A-slice:0047-1305:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec4,104.243,564.745,58870.852,1142480.000
