 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,4433.246,145.613,645538.668,12527677.000
2,A-slice:0001-0746:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,46.531,789.765,36748.319,713158.000
3,A-slice:0002-0785:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,30.093,814.495,24510.542,475665.000
4,A-slice:0003-0797:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.125,750.394,19604.208,380450.000
5,A-slice:0004-0808:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.003,547.159,12039.081,233637.000
6,A-slice:0005-0911:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,15.098,496.703,7499.221,145534.000
7,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,4433.246,19.307,85592.297,1661051.000
8,A-slice:0001-0746:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,46.531,21.556,1003.012,19465.000
9,A-slice:0002-0785:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,30.093,17.214,518.021,10053.000
10,A-slice:0003-0797:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.125,109.927,2871.866,55733.000
11,A-slice:0004-0808:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.003,20.571,452.631,8784.000
12,A-slice:0005-0911:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,15.098,15.580,235.230,4565.000
13,A-slice:pNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,4433.246,59.163,262282.249,5089993.000
14,A-slice:0001-0746:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,46.531,153.079,7122.854,138230.000
15,A-slice:0002-0785:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,30.093,153.914,4631.736,89886.000
16,A-slice:0003-0797:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,26.125,296.602,7748.776,150377.000
17,A-slice:0004-0808:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,22.003,57.141,1257.256,24399.000
18,A-slice:0005-0911:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb12_9ss_sec,15.098,173.874,2625.145,50945.000
