 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,3854.318,212.674,819713.696,15907813.000
2,A-slice:0001-0769:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,24.528,628.815,15423.454,299316.000
3,A-slice:0002-0785:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,37.410,473.405,17710.105,343692.000
4,A-slice:0003-0789:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,17.314,492.613,8528.977,165518.000
5,A-slice:0004-0796:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,62.917,662.456,41679.695,808859.000
6,A-slice:0005-0813:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,90.897,584.464,53126.141,1030995.000
7,A-slice:0006-0809:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,15.768,544.435,8584.577,166597.000
8,A-slice:0007-0817:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,17.262,501.988,8665.426,168166.000
9,A-slice:0008-0823:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,22.415,643.490,14423.895,279918.000
10,A-slice:0009-0828:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,28.547,508.437,14514.380,281674.000
11,A-slice:0010-0841:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,22.054,544.881,12017.027,233209.000
12,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec4,3854.318,52.749,203311.431,3945573.000
