 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,3052.939,285.410,871338.695,16909676.000
2,A-slice:0001-0627:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,19.323,491.739,9502.051,184402.000
3,A-slice:0002-0644:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,23.909,442.955,10590.807,205531.000
4,A-slice:0003-0666:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,63.535,503.096,31964.315,620317.000
5,A-slice:0004-0670:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,34.937,686.957,23999.992,465757.000
6,A-slice:0005-0702:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,64.875,567.892,36841.998,714976.000
7,A-slice:0006-0698:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,33.545,465.126,15602.827,302797.000
8,A-slice:0007-0724:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,26.383,459.721,12128.741,235377.000
9,A-slice:0008-0744:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,45.500,494.734,22510.444,436850.000
10,A-slice:0009-0732:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,19.890,717.793,14277.037,277068.000
11,A-slice:0010-0752:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,44.263,555.409,24584.280,477096.000
12,A-slice:0011-0769:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,33.236,502.597,16704.414,324175.000
13,A-slice:0012-0764:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,34.061,499.169,17002.045,329951.000
14,A-slice:0013-0782:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,47.046,535.648,25200.103,489047.000
15,A-slice:0014-0804:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,103.676,514.129,53302.989,1034427.000
16,A-slice:0015-0791:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,24.889,484.928,12069.122,234220.000
17,A-slice:0016-0820:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,22.415,435.910,9770.981,189621.000
18,A-slice:0017-0822:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,15.407,530.050,8166.574,158485.000
19,A-slice:0018-0827:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,17.108,485.554,8306.681,161204.000
20,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb6_8ss_sec5,3052.939,77.889,237790.464,4614692.000
