 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,6100.312,176.131,1074453.440,20851432.000
2,A-slice:0001-0498:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,25.919,539.676,13987.908,271457.000
3,A-slice:0002-0521:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,27.877,525.274,14643.151,284173.000
4,A-slice:0003-0539:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,23.600,455.978,10761.213,208838.000
5,A-slice:0004-0560:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,15.407,466.960,7194.531,139621.000
6,A-slice:0005-0584:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,41.687,497.916,20756.603,402814.000
7,A-slice:0006-0586:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,22.570,517.050,11669.670,226468.000
8,A-slice:0007-0590:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,42.202,585.398,24705.115,479441.000
9,A-slice:0008-0589:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,34.679,529.691,18369.161,356482.000
10,A-slice:0009-0611:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,24.940,596.083,14866.323,288504.000
11,A-slice:0010-0615:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,28.444,502.181,14284.045,277204.000
12,A-slice:0011-0615:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,27.465,449.223,12337.898,239436.000
13,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,6100.312,81.286,495867.329,9623073.000
14,A-slice:0001-0498:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,25.919,101.453,2629.576,51031.000
15,A-slice:0002-0521:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb1_6ss_sec2,27.877,107.370,2993.165,58087.000
