 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,15175.960,177.121,2687985.500,52164519.000
2,A-slice:0001-0616:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,23.188,625.962,14514.843,281683.000
3,A-slice:0002-0669:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,21.436,620.024,13290.875,257930.000
4,A-slice:0003-0678:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,31.793,617.791,19641.670,381177.000
5,A-slice:0004-0869:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,34.885,850.086,29655.352,575508.000
6,A-slice:0005-0897:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,38.286,959.242,36725.594,712717.000
7,A-slice:0006-0898:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,54.260,1198.580,65035.009,1262105.000
8,A-slice:0007-0900:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,32.360,769.834,24912.004,483456.000
9,A-slice:0008-0903:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,30.454,764.088,23269.260,451576.000
10,A-slice:0009-0910:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,51.065,914.591,46703.824,906360.000
11,A-slice:0010-0930:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,46.685,1098.098,51265.017,994877.000
12,A-slice:0011-0945:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,45.139,759.661,34290.643,665463.000
13,A-slice:0012-0934:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,24.322,842.169,20482.984,397504.000
14,A-slice:0013-0967:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,164.841,967.452,159475.968,3094878.000
15,A-slice:0014-0979:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,26.074,667.994,17417.060,338005.000
16,A-slice:0015-0991:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,71.780,1037.447,74467.856,1445164.000
17,A-slice:0016-0990:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec3,40.038,785.234,31439.234,610127.000
