 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,3221.129,114.797,369775.144,7176059.000
2,A-slice:0001-0845:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,10.409,379.673,3951.965,76694.000
3,A-slice:0002-0875:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,11.852,268.057,3176.917,61653.000
4,A-slice:0003-0913:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,27.104,296.080,8025.023,155738.000
5,A-slice:0004-0958:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,23.446,288.116,6755.091,131093.000
6,A-slice:0005-0968:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,26.022,282.503,7351.333,142664.000
7,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,3221.129,22.294,71810.505,1393594.000
8,A-slice:0001-0845:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,10.409,94.302,981.576,19049.000
9,A-slice:0002-0875:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,11.852,26.017,308.350,5984.000
10,A-slice:0003-0913:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,27.104,16.065,435.420,8450.000
11,A-slice:0004-0958:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,23.446,40.055,939.116,18225.000
12,A-slice:0005-0968:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,26.022,13.650,355.189,6893.000
13,A-slice:pNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,3221.129,59.777,192550.630,3736743.000
14,A-slice:0001-0845:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,10.409,224.183,2333.491,45285.000
15,A-slice:0002-0875:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,11.852,203.704,2414.237,46852.000
16,A-slice:0003-0913:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,27.104,72.778,1972.582,38281.000
17,A-slice:0004-0958:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,23.446,134.189,3146.155,61056.000
18,A-slice:0005-0968:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec4,26.022,22.412,583.205,11318.000
