 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,9906.090,295.680,2929032.133,56842402.000
2,A-slice:0001-0539:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.992,736.190,18398.533,357052.000
3,A-slice:0002-0586:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.734,1031.585,25515.151,495161.000
4,A-slice:0003-0592:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,39.832,681.367,27140.170,526697.000
5,A-slice:0004-0601:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,20.354,702.934,14307.491,277659.000
6,A-slice:0005-0625:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,65.803,706.840,46511.879,902635.000
7,A-slice:0006-0619:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,31.896,735.638,23464.245,455360.000
8,A-slice:0007-0621:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,19.736,552.909,10911.987,211764.000
9,A-slice:0008-0625:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.544,688.539,26538.826,515027.000
10,A-slice:0009-0622:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,22.982,654.897,15050.796,292084.000
11,A-slice:0010-0636:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.902,865.055,14620.735,283738.000
12,A-slice:0011-0639:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,21.900,807.200,17677.539,343060.000
13,A-slice:0012-0653:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,42.924,575.013,24681.670,478986.000
14,A-slice:0013-0659:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.064,599.814,14433.943,280113.000
15,A-slice:0014-0664:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.734,635.450,15717.169,305016.000
16,A-slice:0015-0687:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,23.394,631.275,14768.160,286599.000
17,A-slice:0016-0688:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,35.400,829.033,29348.136,569546.000
18,A-slice:0017-0687:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,20.560,617.830,12702.620,246514.000
19,A-slice:0018-0700:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.801,655.205,25422.811,493369.000
20,A-slice:0019-0703:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,28.135,677.720,19067.534,370035.000
21,A-slice:0020-0706:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,18.241,558.212,10182.491,197607.000
22,A-slice:0021-0713:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.180,643.943,10419.061,202198.000
23,A-slice:0022-0730:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,18.963,677.750,12851.951,249412.000
24,A-slice:0023-0731:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.750,639.676,24787.304,481036.000
25,A-slice:0024-0738:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,17.314,636.116,11013.551,213735.000
26,A-slice:0025-0746:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,22.209,731.139,16237.870,315121.000
27,A-slice:0026-0757:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,27.053,698.760,18903.362,366849.000
28,A-slice:0027-0750:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,26.434,655.924,17338.942,336489.000
29,A-slice:0028-0755:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,21.694,651.815,14140.279,274414.000
30,A-slice:0029-0762:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,19.323,705.579,13634.161,264592.000
31,A-slice:0030-0767:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,15.974,677.006,10814.494,209872.000
32,A-slice:0031-0767:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.386,663.632,10874.423,211035.000
33,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,9906.090,100.408,994651.096,19302744.000
34,A-slice:0001-0539:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.992,242.256,6054.348,117494.000
35,A-slice:0002-0586:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.734,347.483,8594.625,166792.000
36,A-slice:0003-0592:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,39.832,107.282,4273.248,82929.000
37,A-slice:0004-0601:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,20.354,229.965,4680.688,90836.000
38,A-slice:0005-0625:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,65.803,143.787,9461.549,183616.000
39,A-slice:0006-0619:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,31.896,165.700,5285.226,102568.000
40,A-slice:0007-0621:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,19.736,40.593,801.121,15547.000
41,A-slice:0008-0625:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.544,128.691,4960.233,96261.000
42,A-slice:0009-0622:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,22.982,76.717,1763.116,34216.000
43,A-slice:0010-0636:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.902,104.424,1764.920,34251.000
44,A-slice:0011-0639:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,21.900,158.045,3461.151,67169.000
45,A-slice:0012-0653:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,42.924,75.880,3257.045,63208.000
46,A-slice:0013-0659:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.064,84.077,2023.235,39264.000
47,A-slice:0014-0664:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.734,35.992,890.215,17276.000
48,A-slice:0015-0687:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,23.394,93.698,2191.992,42539.000
49,A-slice:0016-0688:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,35.400,188.678,6679.292,129622.000
50,A-slice:0017-0687:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,20.560,106.842,2196.681,42630.000
51,A-slice:0018-0700:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.801,200.317,7772.583,150839.000
52,A-slice:0019-0703:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,28.135,110.289,3102.973,60218.000
53,A-slice:0020-0706:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,18.241,24.695,450.467,8742.000
54,A-slice:0021-0713:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.180,232.398,3760.226,72973.000
55,A-slice:0022-0730:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,18.963,133.440,2530.383,49106.000
56,A-slice:0023-0731:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,38.750,136.880,5304.086,102934.000
57,A-slice:0024-0738:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,17.314,54.884,950.246,18441.000
58,A-slice:0025-0746:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,22.209,167.295,3715.447,72104.000
59,A-slice:0026-0757:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,27.053,43.103,1166.050,22629.000
60,A-slice:0027-0750:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,26.434,34.345,907.889,17619.000
61,A-slice:0028-0755:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,21.694,19.900,431.710,8378.000
62,A-slice:0029-0762:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,19.323,90.712,1752.862,34017.000
63,A-slice:0030-0767:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,15.974,33.190,530.182,10289.000
64,A-slice:0031-0767:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,16.386,26.447,433.359,8410.000
65,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,9906.090,160.340,1588340.820,30824212.000
66,A-slice:0001-0539:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec2,24.992,213.157,5327.120,103381.000
