 ,Label,Area,Mean,IntDen,RawIntDen
19,A-slice:0007-0864:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,55.754,29.893,1666.654,32344.000
20,A-slice:0008-0865:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,33.185,16.885,560.326,10874.000
21,A-slice:0009-0871:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,16.695,26.312,439.285,8525.000
22,A-slice:0010-0895:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,23.652,26.000,614.947,11934.000
23,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,2342.457,66.122,154887.363,3005829.000
24,A-slice:0001-0797:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,15.613,60.366,942.517,18291.000
25,A-slice:0002-0823:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,17.211,54.689,941.229,18266.000
26,A-slice:0003-0829:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,15.768,52.082,821.218,15937.000
27,A-slice:0004-0846:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,25.095,195.480,4905.509,95199.000
28,A-slice:0005-0850:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,16.902,266.293,4500.749,87344.000
29,A-slice:0006-0851:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,19.066,115.484,2201.783,42729.000
30,A-slice:0007-0864:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,55.754,203.840,11364.979,220555.000
31,A-slice:0008-0865:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,33.185,43.826,1454.354,28224.000
32,A-slice:0009-0871:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,16.695,147.929,2469.733,47929.000
33,A-slice:0010-0895:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_8ss_sec3,23.652,184.553,4365.022,84710.000
