 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:background:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,34.782,11.665,405.739,7874
2,A-slice:background:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,34.782,6.927,240.950,4676
3,A-slice:background:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb4_7ss_sec4,34.782,6.880,239.301,4644
