 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,8633.993,252.891,2183463.206,42373483.000
2,A-slice:0001-0636:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,32.772,660.995,21662.431,420393.000
3,A-slice:0002-0649:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,47.767,752.408,35940.550,697482.000
4,A-slice:0003-0653:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,17.520,733.574,12852.106,249415.000
5,A-slice:0004-0662:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,59.052,635.259,37513.473,728007.000
6,A-slice:0005-0680:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,84.198,697.857,58758.416,1140298.000
7,A-slice:0006-0665:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,24.064,708.557,17050.740,330896.000
8,A-slice:0007-0670:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,17.417,751.802,13093.983,254109.000
9,A-slice:0008-0687:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,50.292,615.694,30964.652,600917.000
10,A-slice:0009-0688:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,43.697,843.925,36876.626,715648.000
11,A-slice:0010-0684:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,18.241,639.952,11673.534,226543.000
12,A-slice:0011-0709:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,80.643,653.372,52689.794,1022527.000
13,A-slice:0012-0715:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,51.220,787.266,40323.607,782542.000
14,A-slice:0013-0719:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,49.571,959.003,47538.646,922561.000
15,A-slice:0014-0732:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,81.725,608.373,49719.302,964880.000
16,A-slice:0015-0728:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,39.626,971.296,38488.401,746927.000
17,A-slice:0016-0741:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,60.753,666.190,40472.835,785438.000
18,A-slice:0017-0752:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,47.613,450.172,21433.951,415959.000
19,A-slice:0018-0757:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,112.333,646.545,72628.477,1409468.000
20,A-slice:0019-0750:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,41.945,791.921,33216.830,644624.000
21,A-slice:0020-0779:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,125.628,755.540,94916.727,1842006.000
22,A-slice:0021-0757:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,41.429,849.056,35175.808,682641.000
23,A-slice:0022-0764:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,26.280,790.341,20770.000,403074.000
24,A-slice:0023-0773:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,36.431,443.980,16174.644,313894.000
25,A-slice:0024-0778:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,59.928,546.803,32768.940,635932.000
26,A-slice:0025-0777:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,59.361,650.530,38616.399,749411.000
27,A-slice:0026-0781:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,46.428,895.002,41552.831,806397.000
28,A-slice:0027-0789:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,57.712,524.188,30252.212,587091.000
29,A-slice:0028-0793:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,75.902,639.597,48546.811,942126.000
30,A-slice:0029-0786:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,26.744,566.790,15157.977,294164.000
31,A-slice:0030-0792:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,39.677,671.561,26645.749,517102.000
32,A-slice:0031-0800:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,31.227,613.186,19147.713,371591.000
33,A-slice:0032-0807:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec4,77.551,950.258,73693.633,1430139.000
