 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,3615.017,206.728,747324.005,14502979.000
2,A-slice:0001-0930:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,40.244,626.659,25219.375,489421.000
3,A-slice:0002-0931:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,31.690,439.746,13935.709,270444.000
4,A-slice:0003-0949:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,18.447,461.070,8505.531,165063.000
5,A-slice:0004-0983:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,24.992,471.239,11777.004,228551.000
6,A-slice:0005-1019:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,54.312,554.988,30142.249,584957.000
7,A-slice:0006-1011:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,15.253,454.395,6930.702,134501.000
8,A-slice:0007-1032:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,21.539,450.318,9699.458,188233.000
9,A-slice:0008-1054:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,43.542,471.947,20549.508,398795.000
10,A-slice:0009-1085:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,24.837,486.959,12094.578,234714.000
11,A-slice:0010-1093:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,38.235,546.757,20905.006,405694.000
12,A-slice:0011-1099:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,45.294,484.685,21953.312,426038.000
13,A-slice:0012-1136:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,21.178,429.414,9094.302,176489.000
14,A-slice:pNC:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,3615.017,106.024,383277.700,7438097.000
15,A-slice:0001-0930:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,40.244,62.052,2497.250,48463.000
16,A-slice:0002-0931:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,31.690,61.522,1949.651,37836.000
17,A-slice:0003-0949:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,18.447,57.953,1069.072,20747.000
18,A-slice:0004-0983:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,24.992,152.724,3816.805,74071.000
19,A-slice:0005-1019:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,54.312,97.898,5317.020,103185.000
20,A-slice:0006-1011:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,15.253,57.794,881.507,17107.000
21,A-slice:0007-1032:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,21.539,155.804,3355.878,65126.000
22,A-slice:0008-1054:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_3ss_sec1,43.542,153.137,6667.904,129401.000
