 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,7308.410,163.053,1191658.520,23125978.000
2,A-slice:0001-0505:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.599,718.479,20547.498,398756.000
3,A-slice:0002-0552:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.186,547.163,15422.527,299298.000
4,A-slice:0003-0556:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.547,649.386,18538.073,359760.000
5,A-slice:0004-0703:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,501.608,7909.289,153492.000
6,A-slice:0005-0742:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,530.882,8370.886,162450.000
7,A-slice:0006-0754:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,17.520,522.621,9156.240,177691.000
8,A-slice:0007-0756:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,21.385,499.357,10678.509,207233.000
9,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,7308.410,70.226,513241.980,9960255.000
10,A-slice:0001-0505:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.599,46.905,1341.403,26032.000
11,A-slice:0002-0552:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.186,41.801,1178.211,22865.000
12,A-slice:0003-0556:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.547,96.096,2743.249,53237.000
13,A-slice:0004-0703:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,29.471,464.689,9018.000
14,A-slice:0005-0742:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,250.363,3947.688,76611.000
15,A-slice:0006-0754:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,17.520,62.165,1089.117,21136.000
16,A-slice:0007-0756:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,21.385,149.978,3207.216,62241.000
17,A-slice:pNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,7308.410,95.798,700129.470,13587096.000
18,A-slice:0001-0505:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.599,185.641,5309.084,103031.000
19,A-slice:0002-0552:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.186,52.713,1485.787,28834.000
20,A-slice:0003-0556:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,28.547,167.975,4795.186,93058.000
21,A-slice:0004-0703:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,28.565,450.415,8741.000
22,A-slice:0005-0742:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,15.768,1231.964,19425.454,376981.000
23,A-slice:0006-0754:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,17.520,115.468,2022.977,39259.000
24,A-slice:0007-0756:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec2,21.385,331.949,7098.584,137759.000
