 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,8810.377,87.401,770039.740,14943813.000
2,A-slice:0001-0462:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.665,320.941,5027.478,97566.000
3,A-slice:0002-0593:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,31.227,399.751,12482.849,242249.000
4,A-slice:0003-0652:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,40.502,454.719,18416.928,357409.000
5,A-slice:0004-0650:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.974,356.294,5691.430,110451.000
6,A-slice:0005-0693:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,26.486,376.014,9959.061,193271.000
7,A-slice:0006-0748:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,21.178,358.813,7599.085,147472.000
8,A-slice:0007-0823:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.819,345.456,5464.908,106055.000
9,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,8810.377,45.606,401804.592,7797640.000
10,A-slice:0001-0462:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.665,21.918,343.338,6663.000
11,A-slice:0002-0593:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,31.227,50.117,1564.987,30371.000
12,A-slice:0003-0652:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,40.502,107.491,4353.582,84488.000
13,A-slice:0004-0650:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.974,81.300,1298.685,25203.000
14,A-slice:0005-0693:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,26.486,310.619,8227.017,159658.000
15,A-slice:0006-0748:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,21.178,57.805,1224.226,23758.000
16,A-slice:0007-0823:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.819,41.570,657.613,12762.000
17,A-slice:pNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,8810.377,59.922,527939.184,10245477.000
18,A-slice:0001-0462:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.665,22.625,354.416,6878.000
19,A-slice:0002-0593:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,31.227,97.620,3048.353,59158.000
20,A-slice:0003-0652:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,40.502,1001.954,40580.943,787536.000
21,A-slice:0004-0650:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.974,66.265,1058.509,20542.000
22,A-slice:0005-0693:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,26.486,451.946,11970.187,232300.000
23,A-slice:0006-0748:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,21.178,182.820,3871.838,75139.000
24,A-slice:0007-0823:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb2_6ss_sec3,15.819,46.072,728.826,14144.000
