 ,Label,Area,Mean,IntDen,RawIntDen
27,A-slice:0002-0883:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,30.041,109.024,3275.235,63561.000
28,A-slice:0003-0891:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,33.133,274.874,9107.442,176744.000
29,A-slice:0004-0902:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,23.446,306.895,7195.355,139637.000
30,A-slice:0005-0921:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,17.211,125.114,2153.294,41788.000
31,A-slice:0006-0927:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,26.022,326.267,8490.176,164765.000
32,A-slice:0007-0938:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,17.674,165.668,2928.084,56824.000
33,A-slice:0008-0948:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,26.434,226.635,5990.968,116264.000
34,A-slice:0009-0956:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,15.871,257.614,4088.569,79345.000
35,A-slice:0010-1023:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,15.613,215.739,3368.399,65369.000
36,A-slice:0011-1037:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,15.253,282.166,4303.754,83521.000
