 ,Label,Area,Mean,IntDen,RawIntDen
52,A-slice:0009-0632:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,26.795,936.821,25102.198,487147.000
53,A-slice:0010-0645:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,29.165,397.961,11606.701,225246.000
54,A-slice:0011-0661:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,46.428,234.790,10900.754,211546.000
55,A-slice:0012-0668:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,34.112,768.653,26220.429,508848.000
56,A-slice:0013-0681:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,25.971,711.244,18471.446,358467.000
57,A-slice:0014-0695:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,31.690,203.319,6443.238,125041.000
58,A-slice:0015-0698:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,36.019,548.652,19761.784,383508.000
59,A-slice:0016-0709:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,26.125,216.994,5669.014,110016.000
60,A-slice:0017-0724:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,23.085,423.645,9779.843,189793.000
61,A-slice:0018-0847:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,36.483,913.521,33327.566,646773.000
62,A-slice:0019-0983:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,29.011,230.014,6672.902,129498.000
63,A-slice:0020-1120:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb9_3ss_sec2,16.541,95.514,1579.879,30660.000
