 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,7084.568,183.242,1298191.585,25193417.000
2,A-slice:0001-0524:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.581,537.021,10515.420,204068.000
3,A-slice:0002-0551:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,34.988,542.143,18968.598,368115.000
4,A-slice:0003-0566:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,23.085,514.453,11876.146,230475.000
5,A-slice:0004-0578:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,36.431,615.598,22426.864,435228.000
6,A-slice:0005-0598:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.272,548.805,10576.482,205253.000
7,A-slice:mNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,7084.568,74.520,527944.234,10245575.000
8,A-slice:0001-0524:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.581,59.084,1156.929,22452.000
9,A-slice:0002-0551:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,34.988,58.227,2037.251,39536.000
10,A-slice:0003-0566:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,23.085,83.087,1918.064,37223.000
11,A-slice:0004-0578:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,36.431,234.706,8550.568,165937.000
12,A-slice:0005-0598:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.272,34.786,670.392,13010.000
13,A-slice:mNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,7084.568,130.258,922823.483,17908818.000
14,A-slice:0001-0524:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.581,281.226,5506.698,106866.000
15,A-slice:0002-0551:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,34.988,131.750,4609.681,89458.000
16,A-slice:0003-0566:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,23.085,397.788,9182.932,178209.000
17,A-slice:0004-0578:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,36.431,412.661,15033.637,291751.000
18,A-slice:0005-0598:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb11_9ss_sec,19.272,305.701,5891.414,114332.000
