 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,3992.673,340.950,1361302.346,26418179.000
2,A-slice:0001-0469:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,23.652,762.403,18032.213,349943.000
3,A-slice:0002-0472:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,34.421,611.731,21056.604,408636.000
4,A-slice:0003-0488:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,16.232,614.733,9978.127,193641.000
5,A-slice:0004-0492:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,20.199,693.036,13998.883,271670.000
6,A-slice:0005-0496:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,23.291,560.785,13061.313,253475.000
7,A-slice:0006-0511:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,106.047,727.427,77141.180,1497044.000
8,A-slice:0007-0505:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,44.006,764.043,33622.312,652493.000
9,A-slice:0008-0524:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,119.341,765.886,91401.728,1773792.000
10,A-slice:0009-0521:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,43.490,753.741,32780.534,636157.000
11,A-slice:0010-0533:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,47.561,791.814,37659.660,730844.000
12,A-slice:0011-0546:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,22.312,693.219,15467.151,300164.000
13,A-slice:0012-0552:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,37.255,834.415,31086.518,603282.000
14,A-slice:0013-0547:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,14.995,669.976,10046.248,194963.000
15,A-slice:0014-0549:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,12.109,657.404,7960.715,154490.000
16,A-slice:0015-0562:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,17.005,729.367,12402.567,240691.000
17,A-slice:0016-0563:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,21.436,634.281,13596.493,263861.000
18,A-slice:0017-0569:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,26.795,884.304,23694.992,459838.000
