 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,27192.317,105.502,2868856.000,55674591.000
2,A-slice:0001-0273:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,17.417,418.879,7295.527,141581.000
3,A-slice:0002-0296:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,35.194,442.028,15556.863,301905.000
4,A-slice:0003-0323:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,53.745,419.612,22551.924,437655.000
5,A-slice:0004-0317:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,16.180,398.844,6453.337,125237.000
6,A-slice:0005-0337:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,34.318,448.386,15387.848,298625.000
7,A-slice:0006-0338:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,21.797,341.702,7448.002,144540.000
8,A-slice:0007-0363:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,24.116,342.656,8263.345,160363.000
9,A-slice:0008-0382:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.101,519.160,19261.283,373795.000
10,A-slice:0009-0393:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,27.877,399.904,11148.196,216348.000
11,A-slice:0010-0395:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,26.692,417.585,11146.186,216309.000
12,A-slice:0011-0397:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,19.633,329.874,6476.268,125682.000
13,A-slice:0012-0414:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,70.955,615.625,43681.958,847716.000
14,A-slice:0013-0408:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,19.993,358.410,7165.777,139063.000
15,A-slice:0014-0413:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,22.724,409.259,9300.109,180483.000
16,A-slice:0015-0423:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,34.627,491.411,17016.319,330228.000
17,A-slice:0016-0426:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,52.508,543.534,28539.903,553861.000
18,A-slice:0017-0434:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,25.816,451.154,11646.997,226028.000
19,A-slice:0018-0435:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.998,551.561,20406.566,396021.000
20,A-slice:0019-0470:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,80.952,607.027,49140.116,953640.000
21,A-slice:0020-0479:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,29.011,422.261,12250.144,237733.000
22,A-slice:0021-0499:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,43.284,480.756,20809.214,403835.000
23,A-slice:0022-0501:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,24.476,401.438,9825.704,190683.000
24,A-slice:0023-0518:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,46.273,394.503,18254.870,354264.000
25,A-slice:0024-0535:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,30.866,515.698,15917.463,308903.000
26,A-slice:0025-0542:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,26.486,442.016,11707.183,227196.000
27,A-slice:0026-0558:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,30.866,403.823,12464.350,241890.000
28,A-slice:0027-0567:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.806,398.262,9481.181,183997.000
29,A-slice:0028-0574:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,41.120,466.534,19183.938,372294.000
30,A-slice:0029-0570:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,19.684,453.657,8929.821,173297.000
31,A-slice:0030-0598:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,20.096,345.397,6941.214,134705.000
32,A-slice:0031-0606:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,39.368,455.641,17937.760,348110.000
33,A-slice:0032-0612:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,27.465,449.011,12332.075,239323.000
34,A-slice:0033-0630:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,34.009,420.577,14303.471,277581.000
35,A-slice:0034-0640:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,36.740,462.116,16978.239,329489.000
36,A-slice:0035-0658:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,44.109,399.742,17632.142,342179.000
37,A-slice:0036-0650:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,34.988,491.563,17198.886,333771.000
38,A-slice:0037-0650:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,25.095,418.634,10505.475,203875.000
39,A-slice:0038-0686:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.101,405.050,15027.711,291636.000
40,A-slice:0039-0697:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,51.581,488.354,25189.539,488842.000
41,A-slice:0040-0727:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,44.779,427.413,19139.004,371422.000
42,A-slice:0041-0721:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,20.509,397.719,8156.628,158292.000
43,A-slice:0042-0723:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,17.314,378.607,6555.107,127212.000
44,A-slice:0043-0763:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,29.784,416.721,12411.533,240865.000
45,A-slice:0044-0768:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.909,365.297,8734.062,169498.000
46,A-slice:0045-0780:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,25.971,370.962,9634.119,186965.000
47,A-slice:0046-0794:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,21.127,317.983,6717.990,130373.000
48,A-slice:0047-0805:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,33.648,357.285,12022.076,233307.000
