 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,5074.473,290.529,1474282.512,28610734.000
2,A-slice:0001-0861:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,47.664,896.365,42724.652,829138.000
3,A-slice:0002-0871:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,61.423,780.197,47921.712,929995.000
4,A-slice:0003-0865:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,34.524,557.554,19249.225,373561.000
5,A-slice:0004-0878:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,18.499,891.549,16492.681,320066.000
6,A-slice:0005-0892:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,40.966,591.228,24219.970,470026.000
7,A-slice:0006-0902:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,46.273,613.374,28382.688,550810.000
8,A-slice:0007-0904:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,45.036,742.509,33439.899,648953.000
9,A-slice:0008-0920:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,96.720,621.172,60079.722,1165940.000
10,A-slice:0009-0919:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,26.434,607.228,16051.696,311508.000
11,A-slice:0010-0942:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,16.489,573.575,9457.839,183544.000
12,A-slice:0011-0949:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,41.017,543.807,22305.358,432870.000
13,A-slice:0012-0944:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,26.125,561.010,14656.497,284432.000
14,A-slice:0013-0957:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,50.653,648.490,32847.986,637466.000
15,A-slice:0014-0960:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,22.518,534.915,12045.316,233758.000
16,A-slice:0015-0961:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb8_8ss_sec5,22.261,588.748,13105.834,254339.000
