 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,3993.755,395.407,1579159.228,30646029.000
2,A-slice:0001-0588:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,127.328,751.008,95624.478,1855741.000
3,A-slice:0002-0585:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,58.331,710.773,41459.976,804595.000
4,A-slice:0003-0596:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,33.751,1111.925,37529.138,728311.000
5,A-slice:0004-0606:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,62.350,681.393,42484.888,824485.000
6,A-slice:0005-0600:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,19.426,682.297,13254.599,257226.000
7,A-slice:0006-0628:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,88.115,704.511,62077.708,1204714.000
8,A-slice:0007-0618:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,32.515,586.453,19068.410,370052.000
9,A-slice:0008-0620:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,38.544,518.541,19986.502,387869.000
10,A-slice:0009-0620:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.116,914.203,22046.528,427847.000
11,A-slice:0010-0623:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,28.805,701.932,20218.949,392380.000
12,A-slice:0011-0648:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,58.382,661.392,38613.617,749357.000
13,A-slice:0012-0637:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,30.557,610.575,18657.157,362071.000
14,A-slice:0013-0647:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,50.086,908.092,45482.845,882665.000
15,A-slice:0014-0643:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,19.375,554.178,10737.149,208371.000
16,A-slice:0015-0648:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,38.131,931.447,35517.445,689271.000
17,A-slice:0016-0651:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,18.035,719.791,12981.546,251927.000
18,A-slice:0017-0651:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,27.053,915.261,24760.303,480512.000
19,A-slice:0018-0646:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,11.233,645.890,7255.489,140804.000
20,A-slice:0019-0654:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,15.150,540.568,8189.349,158927.000
21,A-slice:0020-0657:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,28.341,703.735,19944.506,387054.000
22,A-slice:0021-0656:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,18.757,586.665,11003.812,213546.000
23,A-slice:0022-0691:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,112.900,914.880,103289.932,2004501.000
24,A-slice:0023-0668:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,32.979,612.552,20201.068,392033.000
25,A-slice:0024-0673:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,37.668,718.618,27068.699,525310.000
26,A-slice:0025-0677:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,30.093,581.812,17508.421,339778.000
27,A-slice:0026-0676:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,15.562,536.258,8345.122,161950.000
28,A-slice:0027-0688:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.889,725.298,18051.588,350319.000
29,A-slice:0028-0693:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,27.877,634.584,17690.421,343310.000
30,A-slice:0029-0694:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,41.326,850.229,35136.801,681884.000
31,A-slice:0030-0695:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,31.639,843.272,26680.119,517769.000
32,A-slice:0031-0717:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.425,779.093,19029.144,369290.000
33,A-slice:pNC:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,3993.755,134.433,536893.585,10419251.000
34,A-slice:0001-0588:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,127.328,180.474,22979.409,445951.000
35,A-slice:0002-0585:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,58.331,304.708,17773.846,344929.000
36,A-slice:0003-0596:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,33.751,80.676,2722.947,52843.000
37,A-slice:0004-0606:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,62.350,71.346,4448.447,86329.000
38,A-slice:0005-0600:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,19.426,291.586,5664.480,109928.000
39,A-slice:0006-0628:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,88.115,184.398,16248.176,315321.000
40,A-slice:0007-0618:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,32.515,346.323,11260.632,218530.000
41,A-slice:0008-0620:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,38.544,73.693,2840.382,55122.000
42,A-slice:0009-0620:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.116,614.105,14809.486,287401.000
43,A-slice:0010-0623:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,28.805,109.728,3160.686,61338.000
44,A-slice:0011-0648:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,58.382,151.489,8844.283,171637.000
45,A-slice:0012-0637:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,30.557,204.804,6258.146,121449.000
46,A-slice:0013-0647:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,50.086,175.499,8790.074,170585.000
47,A-slice:0014-0643:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,19.375,159.896,3097.975,60121.000
48,A-slice:0015-0648:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,38.131,71.478,2725.575,52894.000
49,A-slice:0016-0651:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,18.035,121.703,2194.929,42596.000
50,A-slice:0017-0651:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,27.053,145.345,3931.972,76306.000
51,A-slice:0018-0646:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,11.233,91.693,1030.013,19989.000
52,A-slice:0019-0654:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,15.150,82.735,1253.391,24324.000
53,A-slice:0020-0657:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,28.341,87.709,2485.759,48240.000
54,A-slice:0021-0656:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,18.757,118.239,2217.757,43039.000
55,A-slice:0022-0691:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,112.900,257.545,29076.836,564281.000
56,A-slice:0023-0668:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,32.979,151.956,5011.298,97252.000
57,A-slice:0024-0673:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,37.668,92.244,3474.600,67430.000
58,A-slice:0025-0677:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,30.093,101.091,3042.118,59037.000
59,A-slice:0026-0676:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,15.562,105.414,1640.426,31835.000
60,A-slice:0027-0688:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.889,58.545,1457.086,28277.000
61,A-slice:0028-0693:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,27.877,247.791,6907.720,134055.000
62,A-slice:0029-0694:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,41.326,494.110,20419.706,396276.000
63,A-slice:0030-0695:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,31.639,143.637,4544.497,88193.000
64,A-slice:0031-0717:c:2/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,24.425,156.108,3812.888,73995.000
65,A-slice:pNC:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,3993.755,228.898,914161.303,17740715.000
66,A-slice:0001-0588:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,127.328,256.061,32603.738,632726.000
67,A-slice:0002-0585:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,58.331,398.482,23243.804,451082.000
68,A-slice:0003-0596:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,33.751,148.773,5021.295,97446.000
69,A-slice:0004-0606:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,62.350,217.696,13573.357,263412.000
70,A-slice:0005-0600:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,19.426,476.825,9263.008,179763.000
71,A-slice:0006-0628:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,88.115,312.176,27507.262,533821.000
72,A-slice:0007-0618:c:3/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec2,32.515,730.930,23766.051,461217.000
