 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:pNC:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,9450.676,160.479,1516639.556,29432738.000
2,A-slice:0001-0770:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,45.191,607.733,27464.029,532982.000
3,A-slice:0002-0789:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,27.568,653.465,18014.745,349604.000
4,A-slice:0003-0802:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,18.293,531.186,9716.875,188571.000
5,A-slice:0004-0807:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,37.565,713.232,26792.297,519946.000
6,A-slice:0005-0814:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,22.261,529.796,11793.545,228872.000
7,A-slice:0006-0831:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,54.466,818.662,44589.383,865326.000
8,A-slice:0007-0828:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,16.644,712.303,11855.483,230074.000
9,A-slice:0008-0832:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,33.494,785.715,26316.633,510715.000
10,A-slice:0009-0841:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,33.288,678.218,22576.349,438129.000
11,A-slice:0010-0840:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,15.459,618.267,9557.599,185480.000
12,A-slice:0011-0851:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,19.117,588.151,11243.834,218204.000
13,A-slice:0012-0866:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,49.777,694.585,34574.362,670969.000
14,A-slice:0013-0855:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,27.156,656.277,17821.717,345858.000
15,A-slice:0014-0863:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,34.112,602.855,20564.709,399090.000
16,A-slice:0015-0873:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,22.982,529.265,12163.524,236052.000
17,A-slice:0016-0876:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,31.639,744.777,23563.851,457293.000
18,A-slice:0017-0881:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,23.240,540.503,12561.070,243767.000
19,A-slice:0018-0883:c:1/4 - 20210210_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb3_7ss_sec3,16.335,563.568,9205.707,178651.000
