 ,Label,Area,Mean,IntDen,RawIntDen
1,A-slice:mNC:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,1350.163,286.995,387489.526,7519834.000
2,A-slice:0001-0548:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.755,746.835,17740.971,344291.000
3,A-slice:0002-0550:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.874,734.354,27812.778,539750.000
4,A-slice:0003-0560:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.041,747.174,46355.334,899597.000
5,A-slice:0004-0567:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.608,732.426,45855.554,889898.000
6,A-slice:0005-0571:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.152,729.764,27112.499,526160.000
7,A-slice:0006-0592:c:1/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,24.837,695.531,17274.891,335246.000
8,A-slice:mNC:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,1350.163,51.826,69973.187,1357938.000
9,A-slice:0001-0548:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.755,185.232,4400.164,85392.000
10,A-slice:0002-0550:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.874,26.741,1012.802,19655.000
11,A-slice:0003-0560:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.041,38.625,2396.356,46505.000
12,A-slice:0004-0567:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.608,36.297,2272.480,44101.000
13,A-slice:0005-0571:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.152,34.021,1263.955,24529.000
14,A-slice:0006-0592:c:2/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,24.837,31.214,775.254,15045.000
15,A-slice:mNC:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,1350.163,72.908,98437.292,1910328.000
16,A-slice:0001-0548:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,23.755,119.679,2842.958,55172.000
17,A-slice:0002-0550:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.874,46.039,1743.690,33839.000
18,A-slice:0003-0560:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.041,45.162,2801.889,54375.000
19,A-slice:0004-0567:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,62.608,370.866,23219.070,450602.000
20,A-slice:0005-0571:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,37.152,244.648,9089.252,176391.000
21,A-slice:0006-0592:c:3/4 - 20210121_BRE;H2Bd2EGFP_Pax7;RFP;d2EGFP_Emb10_10ss_se,24.837,59.073,1467.185,28473.000
